essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
1311	3	"The features of the setting affect the cyclist for many readers after another. @CAPS1 are some examples why the cyclist was bike riding down a windy road. He is in a hot place similar to a desert. It is very hot there and is affecting him during his travels,""I eased past, trying to keep my balance in my dehydrated state. Another thing that affected him because of the setting was that the desert had rocky roads and windy paths because he followed the old mans direction. ""Rough Road Ahead"" are final example is that he was in the desert so he saw a snake come out of the tumbleweeds."" A large snake it really did look like a diamond back."" @CAPS1 are three examples how the cyclist had been affected due to the setting of the story.   "	2	2		2																					
1312	3	The fetures in the settings like hills, make the cycleist use more energy, the more enegy that he uses the more water he will whant to drink. This is difficult because he states �The water bottle contained only a few tantalizing sips�. Therefore he was in trouble.	2	2		2																					
1313	3	In the story the features of the setting affect the cyclist in many ways. For example he is in the desert and it is very hot outside. Also he is running out of water. This is bad because he could become dehydrated. Another example is when he comes upon the building he thinks it is a mirage at first because he�s pretty much dehydrated. The rough terrain also makes it hard for him to pedal and he is already weak from lack of water. In conclusion all these elements of the desert affect the cyclist in some way.	2	2		2																					
1317	3	The hot sun and the desert features in the setting are affect the cyclist in ways that could potentially stop him from making it to his destination. The sun is beating down on him and is making it harder for him to reach his destination. �The sun was begining to beat down...wide rings of dried sweat circled my shirt.� By him being so hot and tired fromthe sun, he thought that he would die from dehydration. This would very likely stop him from making it to his destination, Yosemite. His lack of water supply didn�t help the situation either because he could only go @NUM1, was �water depleting @NUM2.�	2	1		2																					
1319	3	"The environment around people in certain situations can affect them in many ways. For instance if  you are hot, tree could be shade, or thirsty, a river neer by could help your thirst. If you were hungry and hot, but nothing was near you this could make you hot. In this cyclist case the environment affected him in many ways, from bumpy roads, �ghost towns, and trees. For example he said, �The sun was beginning to beat down, but I barley noticed,� this is because of the ""cool pines"" around him as he explains in the next paragraph. It also says in the text that the terrain changed and he even came upon a snake, which added to his thirst. So then making it harder for him to go one. From reading the the text on can see how features can have effects on a person."	2	2		2																					
1321	3	The cyclist in the essay Rough Road Ahead: do not exceed posted speed limit feels discouraged and dehydration because of the setting. Near the beginning, after viewing the first stop which consisted of a few broke buildings and some rusted pumps he states �This sight was troubleing,� He also feels dehydration when he reaches the pumps and finds the produce �A tar like substance oozed out, followed by blackish water�. Also as he is pedaling he sees a sign that says do not exceed 55 miles per hour. He	3	3		3																					
1322	3	In this quick passage by Joe Kurmaskie, the many conditions  of the road and the area around it determine how he acts and what he feels, � The  sun was beginning to beat down , � (Kurmaskie) .He is starting to get tired �because � it is becoming hot and sunny, so he is feeling less confident. He was traveling through the high deserts of California in June �. (Kurmaskie).Not only is he very tired and hot not where he is riding is barron and open and there is no one around him to give him help or to find water. Through the passage you can tell that the temperature and weather around the cycler can change how and why how he does. 	2	2		2																					
1323	3	that   explains  for my features I�m the of the setting affect the cyclist. the   essay that support your conclusion is the cyclist .the features is the setting becaused the cyclist the Include the support for the conclusion.	0	0		0																					
1324	3	The scenery makes the cyclist hapy. He�s sooooooooooooo happsy! Woohoo! happsy	0	0		0																					
1327	3	The features of the setting affect the cyclist by making him ???  are ??? like when he rood through that ghost town. The setting is a big part of this story thats all that talk about. And when hes getting water or how the tumbleweeds are crossing the road. He was all ways thirsty and rode his bike along ways and is no paint in ??? ??? ???.	2	2		2																					
1328	3	How the setting changes the mood of the cyclist is that what he sees pretty much discribes how he feels. Like he starts off with strong less and a smile on his face. Then he comes to the first town which was a ghost town, that didn't really dampen his spirits because when he sees it he laughs. Also when the setting changes so does his confidence in the old men's direction giving. Like at the first town he still has confidence in what they told him. Then he notices that it starting to get hotter but that doesn�t change his mood much. @NUM1 miles later comes top a fork in road with rusty water pumps and a ran down car all that makes him less confidence in water level. Then he realizes the next town is a long way away so he losse more confidence and gets more worried about water. Then the flat road is replaced with rough road so his mood goes down more. Then at last he goes to a fishing store and so he gets water and his spirits go way up. Here is how the setting affected his mood.	2	3		3																					
1329	3	The features and setting in the story affected the cyclist because they made his journey to Yosemite even harder. In the story it says that it was so hot he could drop dead from heatstroke. Also his lack of water made him extreamly tired as he petaled. Next the sun was beating down so not only was he tired due to his lack of water but also because of it being so hot out he was loosing water and energy from his sweat. Thats why the features and setting made his journey to YoSemite difficult.	2	2		2																					
1330	3	In the short story, �Do not Exceed Posted Speed Limit� The cyclist experiences some difficult times. When starting the journey he had very little water. Because it was hot and dry his water went quickly leaving him very little water for the rest of the trip. The ragh roads also made him, tired making it harder to make the journey.	1	1		1																					
1331	3	Features of the setting that affect the cyclist are �the cool pines and rushing rivers� they affect the cyclist by keeping him cool and energized by the senery and the temperature, another is the juice factory and it was old and shut down showing that he would die alone. The goast town which was completely and utterly desserted showing that the place is barren and unlivible these are some of the features the affect the biker.	2	1		2																					
1335	3	The features of the setting affected the cyclist in positive and negative ways. At first, there were the two old men who gave the cyclist the out-of-date information. They affected him negatively because if it wasn�t for them, the cyclist would have never gotten lost. When the cyclist arrived at the first town, the water pump affected him, the cyclist was running out of water and the water from the water pump tasted like battery acid and was about @NUM1�. The cyclist was becoming more and more dehydrated and the small, rolling hills didn�t help his dehydration, he also used a lot of energy in order to go over the hills. Finally, he found Gary and Wilber�s fish camp where he was able to get water. This whole experience in a way, affected the cyclist positively even though, at the time, he was affected negatively. The cyclist learned to not take advice from really old people who �haven�t left the confines of their porches since Carter was in office.� The cyclist was affected positively and negatively by the features of the setting.	1	1		1																					
1336	3	In the essay �Rough Road Ahead: Do not exceed posted speed limit� the cyclist is on a journey to Yosemite National Park and stops for advice on a quicker route. When he asks the old men he says, �Never accept travel advice from a collection of old-timers who haven�t left the confines of their porches since carter was in office.� Along with using their advice he faces abandoned ghost towns that they said were thriving spots. The cyclist overcomes the rolling hills of terrain and mirages and the heat of a day in June in the California in deserts. Finally he sees bait and tack shop and when he sees that the men who own the place are older than the other guys he just stares at them in all. Based on the quote you can infer that the cyclist will ignore their advice about having the best map. 	2	2		2																					
1337	3	The features in the setting affect cyclist in many ways. One of which is bring only to carry so much equipment which @MONTH1 be needed. For example, you can only take so much water with you and once you run out of there are no buildings or anything around that you are out of luck. Also, you can only take so much food. Finally, when you are ready to go to sleep you can�t just pull over you have to ride until you find a hotel or get home. I know that I would not make it. So those are just a few reasons on why the setting affects cyclist.	1	1		1																					
1338	3	"The features of the setting affect the cyclist by making him dehydrated, troubled, and relieved. The cyclist is dehydrated because of the horrible heat. He says �the growing realie at von that l would drop from heatstroke on a gorgeous day in June.� This means that the heat is a treat to him and would cause him to become dehydrated and have heatstroke. The cyclist is troubled by the scarce sourroundings. ""a corral that couldn�t hold the lamest mule.� He is getting worried because there is no one around and his directions are starting to sound wrong. The cyclist is relieved by the water from the sink. He had the �overwhelming urge to seek out Gary and Wilber, kiss them.� This means that that he is so relieved that he has finally found water and he wants to thanks the owners of the bait shop for providing it."	3	3		3																					
1339	3	The features of the setting affect the cyclist in the story �Rough Road Ahead� by Joe Kurmaskie. The downhill land format helped him in a way because he wouldn�t have to use strength and pedal as hard without having as much water in his body. When he came to a pump, it was rusty with tar oozing out followed by hot brackish water flavored like battery acid. The dryness of the dessert had a bad affect on the cyclist because he wasn�t able to get to the Yosemite water until the end. The breeze of the wind had a positive affect because it helped to cool him down. The features of the setting in the story �Rough Road Ahead� by Joe Kurmaskie affect the cyclist.	2	2		2																					
1342	3	The features of the setting affect the cyclist in many ways. One way could be if the setting was in, like, a place with a lot of water, then the cyclist wouldn�t have to worry about dehydration. Another reason would be if the old men were never outside in the first place, then none of this would have also happened.   	1	1		1																					
1343	3	The features of the setting affect the cyclist physically. The want of the California desert canes the cyclist to became tired and dehydrated. For example the another states �I cased past, trying to keep my balance dehydrated star,� The setting is the main factory which causes the cyclist to become dehydrated.	1	1		1																					
1345	3	The features of the setting affect the cyclist because as the terrain got rougher things to the cyclist got harder. In paragraph @NUM1; there is a senteance that says, �It read: Rough Road Ahead: Do Not Exceed Posted Speed Limit.� In the next paragraph the cyclist comments, �sometimes life can feel so cruel.� @CAPS1 because the road ahead got rough to the cyclist life was cruel. All the features like the snake, lack of water and rolling hills are all obsticules in life, people have to experience. We might not like it but the reward at the end is wonderful.	2	2		2																					
1347	3	The features of the setting do indeed affect the cyclist. First in the story when describing the setting it says �there was no one in sight, not a building, car, or structure of any kind.� @CAPS1 basically giving a hint or foreshadow that something bad is going to happen because hes alone. Another description of the setting when it affects the cyclist when it says �Rough Road Ahead; Do Not Exceed Posted Speed Limit� @CAPS1 pretty much saying danger ahead, something bad will happen.	1	1		1																					
1349	3	Poisonous snakes, mirages, rolling hills, and dry dead tumbleweed these features in the setting that the cyclist was going through have the greatest effect of all. They showed the trecherous path he took the obstacles he had to surpass the prevail. The purpose of including some features of the setting like the poisonous snakes, mirages, rolling hills, no signs of life, and no water all show and impact how bad the conditions were. If it left out these sectives the audience could say/think he was traveling through any old trail, for all they know the cyclist could be traveling along a windy river passing threw nice developed towns, so you see the features in the setting help set the mood and also reveal the confident of the story.	1	2		2																					
1352	3	There are many features of the setting that would affect the pedalists. �Flat road was replaced by short rolling hills �(kurmaskie @NUM1) shows the change of terrain. Hills must be traveled up to get to the other side and that takes much time and eneegy, especially for bike riders. �high deserats of California in June �(kurmaskie @NUM1) shows heat. Heat makes it harder for most people to concentrate and causes people to heat overheated when exerting much force at once. These two co	2	2		2																					
1355	3	In ''Do Not Exceed Speed Limit,'' by Joe Kurmaskie, the author depicts the vivid details of the setting and how they contribute to the cyclist�s condition. For example, the author wrote �Over one long, crippling hill, a building come into view. I wiped the sweat from my eye� The way the author described the hill as �crippling� should how much energy it was taking away from the cyclist. Another quote that contributed to the cyclist�s journey was, �that smoky blues tune ''Summer time� rattled around in the dry honeycombs of my deteriorating brain.� This expressed how dehydrated the summer heat way making him. I believe the author used modifying details to support the description of the cyclist�s condition. I think the description of the setting enhanced the reader�s perception of the cyclist�s journey.   	3	2		3																					
1357	3	The features of the setting affect the cyclist in many ways. First of all he is in the middle of no where, and he doesn�t know the direction of where he is going, and he also doesn�t know the people who live there. The other thing is that he doesn�t have a food, or a drink, so without eating or drinking he can�t get energy, so he can�t ride the bike.	1	1		1																					
1361	3	The features of the setting affected the cycles beceuse it was hot and was a mough train.	1	1		1																					
1363	3	The features of the setting in, �Rough Road Ahead� negatively affect the cyclist. In the California desert, water is everything. If you run out of water then you might as well have run out of life. Without water, dehydration kicks in and it affects not only your body, but your mind too. The cyclist only had a limited amount of water with him when he started. �I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June.� Through the deserted towns he came across, he searched for a source of water but found none that were useable.� When I tried a drop or two ,it had the flower of battery acid.� @CAPS1 feature was the heat. It began to mess with his mind and take toll on his body quickly.� I wiped the sweat from my eyes to make sure it wasn�t a mirage� He worned about heatstroke and his bodys need for water throughout the entire trip. Finally, in the deserts of California, wildlife can affect you. The cyclist was using a path that nature had claimed  and was not traveled often by people � crossed my path and a ridiculously large snake blocked the majority of the pavement.� As you can see, the cyclist was negatively afftected by the features of the setting in, �Rough Road Ahead.�	3	3		3																					
1364	3	The feature of the setting affected the cyclist because if there is a rough road ahead your just going to have to be able and to handle the up and downs, bumps. The author was scared that he was gonna die and that the birds were gonna pick his bones clean.	1	1		1																					
1367	3	The cyclist does most really like the setting of the road. It�s messing up big time	0	0		0																					
1369	3	Some feature on the setting that @MONTH1 have affected the cyclist was the fact that he was running out of water and when he pumped water he said he pumped with all his strenght at first a tar like substance oozed out follwed by brackish water he said the water tasted of battery acid. Also in this setting the cyclist notices a terrain change flat road then turned short hills , follwed by a snake that looked od a diamond back.	1	1		1																					
1373	3	The features of the setting affect the cyclist�s attitude towards the old men. Since the cyclist listened to the old mens directions he was furious with himself. Seeing that the last attempt of direction had caused the cyclist to become nearly delicious, the setting had added severly to the problem. The beating sun and high desserts in California in the middle of June made the cyclist dehydrated and tired. When he come to a rusted water pump �black tar oozed out, you can picture the cyclist as furious and anxious and of course thirsty. The rough terrain and tumble weeds had caused the cyclist to feel skeptical of his decision to follow the old mens-directions.	3	2		3																					
1374	3	The cyclist in �Rough Road @CAPS1; Do Not Exceed Posted Speed Limit� starts off in the �serenity of an easly summer evening� taking road advice from old-timers. At first when the sun was beating down on him, he didn�t mind; the thoughts of Yosemite kept him determined. Later however, his determination was fading as he realized that his �short cut� was not so short after all. The �high deserts of California in June� and the terrain changed furthered his dehydration and need to find water. The emptiness of his surrounding with �no one in sight, not a building, car, or structure of any kind� made him focus on the horizon and tell himself that if he made it there, the he�d be alright. Finally, a building came into view. The hope he got from this gave him strength to move on. Ironically it was an abandoned building. The cyclist describes it as a �Welch�s Grape Juice factory and bottling plant.� @CAPS2 this he had lost hope and hung his head. Believing he was going to die, the cyclist got back on his bike. Driving away from the factory, he saw a sight of a fish camp and immediately regained hope. Going there, he regained his strength and learned his lesson, never take road advice from other people.  	3	3		3																					
1376	3	The features mentioned in the settings of the story made it harder for the cyclist. The lack of water during a summer in California  made it very uncomfortable for the cyclist to go through the deserts. The worst part was when he tried to suck the pebbles to cycle his saliva in his mouth, he ended up swallowing one.	1	1		1																					
1377	3	The features of the setting affect the cyclist because his body has a hard time adjusting to his life threating situation. The neat and desert atmosphere are draining his body of water, @CAPS1 he needs to keep pedaling on. Also, the terrain is stripped of water, so he doesn't have anything to refuel with. 	1	1		1																					
1381	3	"The features of the start affected the cyclist by going listing to so dyhrate who have not left town pours in this instead of following his name got him going in the middle like the start sites on the sreach make right site at the ??.???? the what he steal inside that ""I reached myself riht then that I'd always asked to it????????? find on the last ?? is the bitter. this is said ?? he did not  ?? the sight and felt he walking not make, fall on the ?? and get dust stick. Did he ??? want to happen gian so be ?? to always look at the map.     "	1	2		2																					
1383	3	In the story the cyclist is on a bike ride to @LOCATION1. He has a new map is doing very well, until he asks these old men the best way to get there taking less time and by getting these faster a.k.a a short at. He takes there directions and feels good abut it. But soon things change, he experiences new terrain and it becomes much harder. The type of setting that he faces are steep hills, speed limits that he can�t exceed, dry hot temperature, and he has no water. All these features combine together to make the situation worse. While he is experiencing these things he feels like he is going to die and feels like giving up. But eventually he finds someone and doesn�t ask for directions. So the lession is don�t take directions from a stranger unless your willing to face the unexpected. 	3	2		3																					
1385	3	The settings affect the cyclist in many ways on the way to Yosemite. Well for one when he took the shortcut, one thing that already made it difficult was that it was June, and he�s out in the desert. Also it says how he went to a couple towns that were deserted so there was no way to replenish his water. It says, �I pumped that handle for several minutes, but the water wouldn�t cool down. When I tried a drop or two, it had the flavor of battery acid.� @CAPS1 thing about his setting that changed was the hills.  But once he came to a bait shop, the old man asks  him if he  knows the best way to get to Yosemite, and he responds, �yes- sir: I own a very good map.� @CAPS2 by this he�s understood that the best way to travel anywhere is the path or road he knows because he�ll know what to expect. This is how the setting changed.	3	2		3																					
1386	3	The features of the setting affect the cyclist in many ways. One of the ways are that it is affecting him is that the discription of it makes it seem hotter then what it really is. He says �neihbor hood of two hundred degrees.� He is saying that it is really hot. The features of the setting affected him because I mad it seem hoter and he was taking it to far.	1	1		1																					
1388	3	In the story �Do Not Exceed Posted Speed Limit� by Joe Kurmaskie, depending how the main character feels, that�s what the setting is like. When he got the next town and left he was feeling well because nothing was going wrong. The setting was very tranquil. The narrator says, �The cool pines and rushing rivers of Yosemite had my name written all over them�(Kurmaskie). This setting was very happy and pleasant just like the narrators mood.	1	1		1																					
1389	3	Some things that affected the cyclist was the terrain changing into a flat road that was replace by short, rolling hills. Then he came to a rough road. Another obstacle from the cyclist was the tar-like substance that came out the rusted water pump followed by brackish water feeling somewhere of @NUM1 hundred degrees. Everytime he pumped it wouldn�t cool down and the water tasted like battery acid. He was hitting his water bottle regularly that is why he needed new water. The cyclist was travelling through the high deserts of California and the sun was starting to beat down so he was dehydrated. The snake blocked the pavement in front of him that looked like diamond back.  	2	2		2																					
1392	3	"The cyclist a had rough time. The elements were against him. It was dry and hot and he had no water. In the text it says,""The water bottles contained only a few tantalizing sips. ""This shows that he had hardly any water, and what he did have would only make him thirster. ""@CAPS1 weeds crossed my path and a ridiculously large snake. ""It was obviously not and the quote maker you visualize a desert or colorado. The man was no one in sight not a building, car, or structure of any kind. He was saving up his energy and his water. He was starting to go a little crazy. The hills were killer for him, in the text it says ""over one long, crippling hill."" This show you now rough the conditions were because he told us in the begining that he is a cyclist. The biker hell a very rough time and the setting definity effects this. "	2	3		3																					
1399	3	Being a cyclist is not as easy as it sounds. Sure riding a bike might be easy, but being a cyclist is so much more difficult. Cyclist have many obsticles to over come while riding. One obstacle would be a rough terrain. Cyclist are used to riding on smooth, paved roads. Going off � road or riding on a dirt road might be a challenge. In the short story �Do Exceed posted Speed Limit�, by Joe Kurmaskie also has another example for an obsticle cyclist have to be careful of, and that is running out of water, �I eased past, trying to keep by balance in my dehydrated state� (@CAPS1 @NUM1). The cyclist went on in telling how he needed to try to keep his balance but it was hard because he was dehydrated, and balancing is important when riding a bike. In conclusion when it comes to as easy as riding a bike, you need to take precaution in what might lie ahead.	2	2		2																					
1401	3	"The feateres of the setting affect the cyclist in many ways. For example ""not two mlles into this next section of the ride, I noticed the terrain changin. Flat road was replaced by short, rolling  hills. ""This affected the cyclist because he had to pedal  harder to go up the hills and he got short of breath due to this. Another example  is, ""At some point, tumbleweeds crossed my path and a rediculously large snake-it really did look like a diamondback-blocked the majority of the pavement in front of me.� This affected the cyclist because he had to wait for the snake to move so it didnt bite him while he crossed it. One last example is, ""As I stumbled into a rather modem bathroom and drank deeply from the sink, I had an overwhelming urge to seek out @PERSON1 and Wilber� This had an affect on the cyclist because he was now hapy to have water and have reached his destination."	2	2		2																					
1402	3	The features of the setting affected the cyclist because he saw �short, rolling hills,� tumbleweeds� and �a ridiculously large shake,� and he thought that he was not getting anywhere.	1	1		1																					
1404	3	The rider was affected by two men giving him wrong directions. The rider followed their advice instead of taking the right way he ended up taking the long way. He was getting very thribiy. He also came face to face with a snake. Then he finally found the nearest town in got help.	1	1		1																					
1405	3	Some features of the setting that affect the cyclist are. The hills that the cyclisit has to go over and the heat. The heat is making the cyclist sweat alot so he is loosing fluids and he starts to got dyhydrated. The hills are making him have to work harder and getting more tired.	1	1		1																					
1406	3	The features of the setting affected the cyclist in many ways. They affected his confidence, his energy, and his determination. In the beginning of the essay the cyclist is very confident. This is show when he says.� The cool pined and rushing rivers of yosemite has my name written all over them. This shows confidence because he knows he can make it to yosemite.When he runs out of water he begins to lose confidence and thinks he way die. Since he ran out of water because of the heat, his energy is also dropped. You know he�s running out of water when he says.�The water bottle contained only a few tantalizing sips.� @CAPS1, after lose of water and confidence; he actually had higher determination to make it to Yosemite. This is human nature because our bodies when into survivor mode and become determined to survive. As you can see the cyclist was affected in many ways by the features of the setting.	3	2		3																					
1407	3	Many things that the author talks about in the story affect him: One example in the oldmen that give him advice. They tell him that they know a great shortcut which turns into the authors hardest ride ever. Another example is: the heat, the location, time of day, and time of the year. In California, in @DATE1 in the dessert will give you lots of heat. In order to beat this heat you need lots of water which is one of his biggest problems. He runs out of water. Another hindering thing he discovers is the abandoned welches grape juice building where he sees a picture of a boy drinking a refreshing glass of grape juice. All these combined gave the author a hard time but in the end he found a bait and tackle shop where he was saved	2	2		2																					
1409	3	I think that the features of the setting affected the cyclist because of the sharp turns and the lonelyness it say in the text �About forty miles into the pedal. I arrived at the first town.�	1	1		1																					
1412	3	The conditions in the California desert were horrible for a cyclist. The temperature was extremely high and the humidity was very dry. The roads also had a lot of hills and when a cyclist has to use his energy in the heat to go up and down hill after hill, it can be very hard. There were also no stops to refill his water a long the way,which is bad because the neat,lack of water,and all of his energy extension leads to major dehydration.The conditions along this trip are not good for a cyclist and can be very dangerous.	2	2		2																					
1413	3	The setting of the essay �Rough Road Ahead: Do Not Exceed posted speed limit� affected the cyclest greatly. He was riding through a desert in June. This meant that the temperature was very high. The narrator even states �I could drop from heatstroke on a gorgeous day in June.� @CAPS1 feature of the setting that affected him were the hills. He even calls them	1	1		1																					
1415	3	In �Rough Road Ahead� by Joe Kurmaskie the main character faces a lot of trouble. First people give him the wrong directions. But, worst of all he has to travel a lot of mile on a bike through extreme temperatures. Going up and down hills and pedaling really hard. He doesn�t even have any cool water. As the character says, ��followed by brackish water feeling somewhere in the neighborhood of two hundred degrees (kurmaskie @NUM1). That kind of water didn�t help him either. It didn�t quench his thirst because it was so hot, he said it tasted like battery acid. But, finally he worked up his confidence and kept pedalig till he found a fish camp that had a bathroom with a sink that had cool water. Then he headed off to Yosemite and didn�t take anyone�s advice.	3	2		3																					
1417	3	In the towns that the cyclist arrived at were all ghost towns. In the text, the author said, �it fit the traditional definition of a ghost town.� It affected the cyclist because, with the towns being deserted, the cyclist couldn�t refill hi water.	1	1		1																					
1418	3	The cyclist was motivated to get the job done. When they   said only �    eighteen miles down the road.� He thought it was going to be forever but he made it because he �conserved his water ...� and last kept on going, when the road   turned into a rocky gravel road, he still kept on going, but it was harder on his legs and water supply.	1	1		1																					
1419	3	The condition the cyclist are in calls for a lot of preparation. The cyclist was in a hot desert area with winding road and hills. The cyclist need to have plenty of water to make it where he is going, and, as read in the story, the conditions almost caused @CAPS1 health to the man who was trying to ride through.	1	1		1																					
1421	3	In the story Rough Road Ahead: Do Not Exceed Posted Speed Limit by Joe Kurmaskie, the cyclist had a couple of problems turning his journey little, amount of water, tough roads, including there were no cars on the road either. It all caused a lot of difficulty for the cyclist like on page @NUM1 paragraph one the first sentence �It didn�t really matter. In was going to die and the birds would pick me down� The elements were so tough on the cyclist that he or she was going to going to give hope. But luckly in the end the cyclist found a place to stop and get water with directions.	1	2		2																					
1422	3	The features of the setting affect the cyclist. He is trying to get water but when he tried the pump, �a tarlike substance oozed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees�. The cyclist doesn�t have any water so it is difficult to go on. He could suffer from heat exhaustion. As he came to the next town, he found, �the building - abandoned years earlier, had been a Welch�s Grape Juice Factory and bottling plant�. He is still thinking of getting to the next town to get something to drink. That is how the features of the setting affect the cyclist.	2	1		2																					
1423	3	In the story there were many features of the setting tha affected the cyclist. One that had the greatest impact was that it was dry and hot, and that the terrain was very rough in the desert. Being that it was dry and hot made his ride hard. For example, the heat caused him to get dehydrated on his journey and begin to feel signs of heatstroke. The terrain caused an even bigger dilema. For example, in the story him riding through that terrain causes him to get tired and become even more dehydrated than he already is.   	2	2		2																					
1424	3	The features of the setting affect the cyclist a lot. First is the emptiness, the feeling that he is all alone. Nor a car, person  or building in sight. The fact that if something were to happen then there would be no way of telling anyone. That it would be along while before  anyone would be able to  find him. Nor that  might ecase some, But I think dalved him even more. It gave him that extra boost of energy that seems  to have come out of nowhere. Then there is the type of animal. The desert environment is very, unforgiving. The sun beats down like your only person on the plannet. The lack of water the food that it hasn�t rained in decades. The never ending, @CAPS1 road. The ups and downs and all the animals that await him. The fact that if he stops at all, ever, then a snake could easily bite him and that would be the end of it. These extreme conditions and the harsh environment that is explained in the text has alot to do with the cyclist and affects him a great deal.  	2	3		3																					
1428	3	The features of the setting affect the cyclist because someone travelling a good distance in California during June will be hot. If the cyclist doesn�t have enough water to supply himself for if he gets lost then the features of the setting are very crucial. Not having enough water can cause someone to dehydrate, which does happen to the cyclist in the essay. �I eased past, trying to keep my balance in my dehydrated state. �This statement proves that the cyclist wasn�t a good state to be lost when the sun is blazing down on him. Also, when you are dehydrated and tired you @MONTH1 start to see things that aren�t there, but you want to see those things. � I wiped the sweat from my eyes to make sure it wasn�t a mirage, and tried not to get too excited. �It was a good decision that the cyclist didn�t get his hopes up about a building that might not be there overall, features of a setting for a cyclist can cause anything to happen, so be careful.	2	2		2																					
1429	3	"The features of the setting extremely affect the adjust in the ride to the meet town. It was bad enough that the adjust the out of water but on top of that by faced, rolling wills, makes and hard road condition all of these setting played a huge will in the cyclist puformance, ""it motued the terrain changing. that way was replaced by that rolling hills."" He also says ""tumbleweed around my matt and a includesouly change snake it really did look like a demand luck blocked the majority of the movement in front of me. These setting made it difficult for the adjust to reform because the hills snakes and tumbleweed disturbed the adjust to advanced in the ride. He ran out of water no it was hard to reduce up will and the night of a deadly snake made the adjust named and worked to the difficulty of pufornenance for the cyclist"	2	3		3																					
1430	3	The features of the setting affect the cyclist was like saying you are old and that you know nothing at all. But it is not true. It means you are older and that your information @MONTH1 not be correct for example in the essay when he was on his way to the town he learned to use his map instead of a guys opinion because the guy was wrong.	1	1		1																					
1431	3	The first town the cyclist came to was like a ghost town because there was nobody was there. The next town wasn�t any better because it was @NUM1 miles down the road. The cyclist faced some problems while on the journey. Some of these problems included snakes - The fact that he wos running out of water- the hill-and the condition of the road.	2	2		2																					
1432	3	The features of the setting in �DO NOT EXCEED POSTED SPEED LIMIT� affect the cyclist in a negative way. The terrain goes from being very mild to rough and rolling. Considering that the author does not know the layout of this terrain very well, he begins to struggle. The author is very unsure of where to go and begins encountering obstacles such as, tumbleweed, snakes and lack of water. The fact that the author is running out of water, makes continuing on a very stressful. He is worried that he will die of dehydration before he ever reaches Yosemite National Park. Finally, with much strength and determination, he reaches a fish a Fish camp. He is able to fill his water supply and regain his strength before pressing on.	3	2		3																					
1433	3	The   features of the setting affect the cyclist because he is in a hot of dry place and has no water. He is pedaling up hills and that makes him even more tired. The dude is probably dehydrated and   his  conditions   are getting worse!	1	1		1																					
1435	3	During this bikers adventure heat and lack of water affect him. In this short story when the cyclist feels lost he says �I was traveling through the high deserts of California in June� This suggests that the rider was faced with the extreme heat of the desert during his ride. He also says �The water bottles contained only a few tantilizing sips.� This quote shows that not only was he faced with the heat, but also with lack of water. These facts and quotes show the clear threats this biker faced on his long bike-ride.	2	2		2																					
1437	3	The setting which is a desert in the summer affects the cyclist. For example, she caldn�t go as fast, �The speed limit was 55 mph. I was doing a water-depleting 12 mph,� so that affected his ability to find water. The setting was also really hot, so the cyclist had a hard time getting the water he needed to keep going. For example, �I pumped that handle for several minutes, but the water wouldn�t cool down.� @CAPS1 how the setting has got on to him, and he needs water badly. The desert setting also affects the cyclist mind. He believed he was seeing mirages and he was afraid he was going to swallow a stone because he might hit a bump. The desert setting affects the cyclist ability to function.  	2	2		2																					
1439	3	The setting affected the cyclist because the terrain you ride on can determine how you ride. For instance when you have hills and dry weather like they did when it said �flat road was replaced by short, rolling hills� The one easy terrain was now made more difficult and only added to his frustration and his dehydration from having no water. Also the heat contributed plenty and it was there the whole time.  Sometimes he didn�t seem to notice or feel it but it was there and it was taking energy from him: Like when it said, �The sun was beginning to beat down, but I barely noticed it.� He didn�t know it but that took from him so he drank more water and that affected his ability to take enough to complete the ride.	3	3		3																					
1440	3	"The cyclist was riding in the hot, desert. This made him thirsties and less active. The story says, ""The water bottles contained only a few tantalizing sips. Wide rings of dried sweat circled my shirt."""	1	1		1																					
1441	3	My point of view that affect a cyclist that people need to recycle sometimes people is throwing away trash can with soda in side of it people cyclist now in days some times they need to change that role my conclusion people need to save stuff to make some new things to make a good quality world of cyclist things.	0	0		0																					
