essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
3686	5	"The moods created by the author in the @CAPS2 were grate ful because of all the things that the parents did for their child. Friendly because they have ""family"" in the United states, and they Kept their arms, and door open for their ""family"". Also they had Courage because they didn't give, trying to learn the language, and finding a job. The last @CAPS1 that this @CAPS2 had was from paragraph seven, happiness, the chid has many memories of his/her Cuban heritage, Still listens to Cuban music, and was born and raised in the united states."	2	3		3																					
3692	5	The memoir's mood is a sense of happiness because its talking about a place where neighbors are like family and everyone is very close. Like how Sergio and @PERSON1 became his surrogate grandparents, when they were people who lived in the basement appartment. Alegria, his first friend normally ate dinner with them. The whole memoir is about how his parents showed him the meaning of family and to be open to friends and neighbors.	2	2		2																					
3693	5	I described the mood create by the author in the memoir and they work really hard to create the mood.	0	0		0																					
3696	5	"The mood created by the memoir ""Narciso Rodriguez"" is very uplifting and happy. One reason I think the memoir is uplifting and happy is because it talks about how greatful Narciso is of his parents. In paragraph @NUM1 it says ""I will allways be grateful to my parents for their love and sacrifice."" I thought that this line was very meaningful and uplifting because he's basicaly thanking his parents for immigrating and giving him a better life. Another reason I think this article is uplifting and happy is because in paragraph @NUM2 it says ""Growing up in this enviorment instilled in me a great sense that ""family"" had nothing to do with a blood relative."" I found that uplifting because essentially what he is saying that family doesn't allways mean who you are related to but the people around you that love and support you. Lastly this article is uplifting because it shows love can make a difference."	2	3		3																					
3699	5	"In the memoir ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives, the mood created by the author in the memoir is together the family is organized. My parents both shared cooking duties and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today"" the parents really are together thing how to organized the family. That is the mood that is created by the author in the memoir."	1	2		1																					
3701	5	"The mood Created by the author in the memoir is grateful, happy. The reason I say that because if my parents did that I should be very grateful because they did all this for me to be happy and for me to have a better life. ""And for which I am eternally grateful"". ""They Came selflessly, as many immigrants do, to give their Children a better life"". Wow that @CAPS1 alot from his/her parents they are very strong and they did all for their children to be happy. This is the reason why I picked those two mood in the memoir!"	2	2		2																					
3702	5	"The mood created by the author in the memoir is many things. But, I think the main moods in the memoir are happy and greatful. I think the mood of the story is happy because the story tells about all the good times @PERSON1 had in his house. For example, @PERSON1 says ""here, the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm house."" And, I think the mood of the story is also thankful because a lot of the story has to do with @PERSON1 thanking his parents for all they have done and sacrificed for him. For example, in the end of the memoir @PERSON1 says ""I will never forget how my parents turned this simple house into a home."" and in a way thanks his parents for everything. So, as you can see those are the moods I think the author created in the memoir."	2	3		3																					
3703	5	"The mood created in this memoir is very homebound. How the parents turned the ""simple house"" into the ""traditional Cuban home"" was shocking. The parents played the ""Passionate Cuban music."" and ""a love of cooking"" helped create a family mood, and it showed how much they love their heritage. ""Growing up in this environment instilled in me a great sense that 'family' had nothing to do with being a blood relitave. This family loved spending time w/ eachother, and celebrating. Over all, the mood is loving, happy, and caring."	2	2		2																					
3704	5	"The mood I felt when I read the @CAPS1 Narciso Rodriguez was a feeling of togetherness. I got this mood because he is always talking about being together with his family and how the home he was brought up in truly brought everyone in his family together and this made him proud of his family and his Cuban Culture. His family meant a lot to him so another mood could be love because of his love for his family and the house he grew up in where he learned to love. His parents did a lot for him and, ""Turned their simple house into a home"". He learned everything he could ever think about from his parents and he loves them a lot. These are the moods I felt while reading Narciso Rodriguez."	4	2		3																					
3707	5	The mood created in the memoir is the feeling of Cuban culture and the @CAPS1's home. The feeling could be described as homey. In paragraph @NUM1, this is where the @CAPS1 first introduces the custom of his house. And how it is. The @CAPS1 describes his house as simple with cuban music and the scent of cuban food flowing through it. The feeling that the @CAPS1 uses to describe his house is the feeling that the whole memoir had. The house kinda flooded the memior with it's feelings. Also this memior didn't only show cuban feeling it also gave of family vibes (like how a family is happy and together) It expressed how the @CAPS1 was close to his family	1	2		2																					
3708	5	The mood by the author in the memories.	0	0		0																					
3711	5	"The mood described by the author in the memoir is a greatful and happy feeling I say this because the main character, Narciso Rodriguez, Always brings up how he is greatful for his partents helping him in his childhood. In paragraph @NUM1, ""I will always be greatful to my parents for their love and sacrifice."" Also, the mood is a happy mood. I think this because the story states, ""At tine when overt racism was the norm... All of the cultures came together in great soidarity and friendship."" Even though there is racism, @CAPS1 one is friends."	2	2		2																					
3714	5	The mood created by the author was a warm and comforting feeling. He talked about his family life and that his parents had to give up everything they had in cuba to come here and start over again. He makes everything sound really nice with every one crowded in the dinning room to eat.	1	2		2																					
3719	5	"Narciso Rodriguez creates a truely original mood in the excerpt. I would say he puts a kind of grateful mood in the excerpt. He is consteintly stating how grateful he is toward his parents for their selflessness, and courage. One example of Narciso creating a grateful mood is when he says: ""I will always be grateful for their love and sacrifice. I've often told them that what they did was a much more courageous thing and I could have ever done."" This quote shows how much gratitude Narciso actually has for his parents. Another example where Narciso shows tremendous gratitude is when he says: ""they came, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they love."" In this quotation, Rodriguez shows that he knows what it took to come here, he knows the loses that his parents went through, and for that he is truely grateful."	3	2		3																					
3720	5	"People make sacrafices for the ones they love. That is called being selfless. In the story, Narciso's parents are selfless. They left their family and friends to give their son a better life. The author makes an enjoyable and heartwarming mood.Narciso is very greatful. He said he has ""learned the definition of 'family' "". His parents wanted a better life for him. They gave up a lot and he recognize that. Rodriguez realized his parents were very hardworking. He respected his parents and loved them for everything they have done for him. ""I often tell them that what they did was a much more courageous thing than I could have ever done."" It's a great feeling knowing someone will do anything for you.Family is very important. @PERSON1 mentioned how his neighbors were all immagrants. They had left their family, too; and only had eachother. Knowing you have people who are like family is incredible. Although they can never replace blood relatives, friends are the next best thing. I think growing up, @PERSON1 learned to very important lessons. Put others before yourself, and work hard."	3	3		3																					
3722	5	"In the memoir ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives has a happy mood. The author talks about ""passionate Cuban music filled the air, mixing with the aromas of the kitchen"" In paragraph @NUM1 which makes the house seem very happy and joyful. In paragraph @NUM1 the author also says ""within its walls, my young parents created our traditional Cuban home the very heart of our kitchen"" this makes the author seem very happy since they like to cook. Narciso Rodriguez talks about ""it was in this simple house that my parents welcomed other refugees to celebrate their arrival to this country and @CAPS1 celebrated my first birthdays"" the mood here seems that everybody liked to come to this house. This whole memoir ""Narciso Rodriguez"" makes the mood seem very happy and warm."	3	3		3																					
3723	5	"The mood of this memoir created by the author is a grateful and/or thankfull mood. The mood is grateful because in the first several paragraphs it mentions how their home is not a high quality and they do not live a average middle class life but a severely lower-class life. However throughout the excerpt it is mentioned how whatever they lacked in quality they made up for with the coming together of their ""family"". By family it means how the other immigrants came together as one and helped one and another. Narciso mentions how even though his family had very little to share, they would always share all that they had to offer with anyone who needed it. By following this example mainly set by his parents he learned about life's lessons that he will never forget and is forever thankful and grateful to his parents for showing him."	3	2		3																					
3725	5	The mood in the memoir is calm and thankful. The calmness is because there are no conflicts. The thankful part is he keeps thanking his parents For making the sacrifice. How they did it for the next generations. The mood in this memoir calm and thank ful	1	1		1																					
3727	5	The mood created by the author is how much the author missis his or her home and were she or he was born and riesed.I think the outhor misses that pleace more then every and that she or he wantes that @CAPS1 back. that the auther well never forget what happened and what the auther did and @CAPS1 in that house.	1	0		1																					
3729	5	There is o good moud @CAPS1 to this @CAPS2. the mood is a warm, happy feeling. Whenyou read the @CAPS2 it makes you feel @CAPS4. Just like being at your own home. But only a little different. This time youare reading a @CAPS2. It really explains what is going On. It als o give s alot of past information. Which I like in a @CAPS2. But @PERSON1 seemed to really enjoy being cuban. @CAPS7 @CAPS5 to really like her Cuban food. Her family was good @CAPS6. The @LOCATION1 was a bad place when @CAPS7 was growing up asa child. The reason for this is because of racism and segregation. But other wise @CAPS7 has a good life.	1	1		1																					
3730	5	"The mood created by the author in the memoir is love. I think the mood is love because he talks about the love and support his whole family had. One example is when he says ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" To me that is saying how his parents loved him so much (even though he was not born yet) that they sacrificed everything they had for their children. That is why I think the mood is love."	2	2		2																					
3731	5	The memoir Narciso Rodriguez from The blue prints of our lives, there is a mood. The mood is very happy and positive and friends and family like, for example they just moved from cuba away from family just for his better life. Also it very helping and sellflly becuse even though ther friends and family were in cuba to parnts moved to New Jersey for a new lif for the kide and make a home. this is the mood of the memoir Narciso Rodriguez.	2	2		2																					
3732	5	In the memoir Narciso Rodriguez, he feels a great amount of passion and love. He goes into detail about his culture, and says how much it means to him. He also feels love, love for his family and friend who were always there for him. He says That family goes further than blood.	1	1		1																					
3734	5	I think the mood is a very happy great full mood. the speaker seams very happy of her live and how it was growing up. Narciso seems very greatful of her parent and every body  around her and her whole life growing up. Also about how her neighbor hood was. How every body was happy and were all firends and how there were a lot of imagrants in her neighborhood.	1	1		1																					
3736	5	"In this memoir, the author creates a very calming and relaxing mood. The author talked about how family isn't about blood, and how a house doesn't have to be spectacular to be a home. The authors said in the memoir ""I will never forget how my parents turned this simple house into a home"". This basically means that with all the love and care his parents had toward him and his neighbors, created a great place to live. The mood also very hopefull. This is because the author's parents came to america with nothing, but with all their hard work, they over came their struggles and helped everyone else in their neighborhood. Another mood the story had was a loving mood, because even though his neighbors weren't his blood relatives, he loved them as if they were."	3	3		3																					
3737	5	"In this memoir by @PERSON1 he sets the overall mood for his ""definition of family"". Rodriguez's parents or Cuban immigrants and they live in a community full of all differen ethinic groups. ""Spanish, Cuban, and Italian immigrants"" form their community. The Rodriguez famly whas enormouse and their doors where open to any one who needed assistance. The table was allways full for dinner at their house. The mood set was one of very kind and helpfull personalities. Families are bigger than just ""blood relatives"" they are the people who you care about and help, or who help you. ""I will never forget how my parents turned this simple house into a home."	2	3		3																					
3739	5	"In the memoir, ""Narciso Rodriguez,"" the author creates a mood. First, The author shows feelings in this part ""My parents both shared cooking duties and un wittingly passed on to me their rich culinary skills and a love of cooking that is still with me today. Passionate Cuban music filled the air, mixing with the aromas of the kitchen. The author shows a feeling of a warm, wonderful household with music and cooking. Next, the author shows a feeling of a nice warm child hood here: ""Here, the innocence of child hood, the congregation family and friends, and endless celebrations that encompass both, formed the backdrop to life in our warm home."" The author enjoyed a nice childhood, filled with friends and family, all enjoying the wonders of their home. That is how the author sets the mood."	3	3		3																					
3740	5	"The mood created by the author in the memoir is a happy and loving mood. It sets a loving mood whe the author says, ""Growing up in this enviornment instilled in me a great sense that 'family' had nothing to do with being a blood realitive."" This sets a loving mood because the author is pretty much saying that a person can be so close to you and love you that you consider them family even though you are really not even related. It also sets a happy and loving mood when the author says, ""They came selflessly, as immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" This quote shows that Narciso's parents love their children so much that they wanted them to have better lives and to be happy. That is the mood created by the author in this memoir."	3	3		3																					
3742	5	"The mood created by the author in the memoir can be described in many ways. Here are some points to consider. First of the mood of the author is I think greatfulness. For example ""(and for which I am each currently grateful). ... (Which I adore to this day). second of all the mood of the author is appreciation. For example ""I will never forget how my parents turned the simple house into a home."" @CAPS1 I think another mood of the author is definitely love. I kno this because he talks about love and his family and friends alot. For example ""I will never forget that house or it's gracious neighbor hood or the many things I learned there about how to love. In conclusion the authors moods can be described in many different ways."	2	3		3																					
3743	5	"The mood created in this memoir is happy and warm. It starts by talking of things Narciso learned in the home. The Cuban music ""which I [Narciso] a door to this day."" As well as the culinary skills, ""I am eternally grateful."" Narciso is happy, therefore the mood is happy.Also, Narciso talks about the grat community. ""It was a close -knit community of honest, hardworking immigrants who extended a hand..."" Narciso goes into great detail describing the good things, like the community. The author also describes the selflessness of many immigrants including her parents. ""They came selflessly... to give thir children a better life."" Narciso Rodriguez describes many positive effects of her parents as immigrants. As a result of the positivity, a happy mood is created."	3	2		3																					
3744	5	The mood of the story is like a sad story then it leads to a happy ending. It starts sad because the family moves from cuba to the @ORGANIZATION1. They tell on nothing about the language or the traditions. It gets happier when they moved into the apartment and they find a job to work at. Thats what the mood of the story is.	1	1		1																					
3747	5	He was thankful his parents moved for him and thinks it was very nice. He said he doesnt think he would do that, so it was meaningful to him. His parents had come to give him a better life, even though they were leaving behind loved ones.	1	1		1																					
3748	5	"In the memoir of ""Narciso Rodriguez"" there are two contradicting moods. From chapters one to six Narciso said ""that all cultures came together in solidarity and friendship"" in his neighborhood. Rodriguez describes in-depth as well. He mentioned Cuban cooking and music, not a single detail was left out. There was so much happiness and bliss at the beginning, but it's soon faded as Narciso spoke of his parents. Narciso's parents, @PERSON2 and @PERSON1, both sacrificed their lives to live in @LOCATION1. ""In @ORGANIZATION1 and Maria worked first class careers, but it was the exact opposite in @LOCATION1."" They would take any job they could find. This mood quickly fades away as Rodriguez describes his gratefulness to his parents. Narciso is very lucky to have parents like @PERSON2 and Maria to watch over him."	3	2		3																					
3750	5	"The mood created by the author in the memoir is happy. It is showing all kinds of memories the family has at one house As it says in the memoir, ""I will never forget how my parents turned this simple house into a home. It's saying that a house is a house and it doesn't mean much to people and anyone can go there. But a home is where you live, is where you grow up and have all the memories, it's just a better place"	2	2		2																					
3751	5	"In the memoir ""@PERSON1"" by The Blueprints of Our lives, the mood created by the author is happyness.The mood in the memoir was happyness. It because the mother showed he how to love people. Quote she said... Always filled the air with not just scent an music but life and love. It was there I learned the real difinition of ""family."" That many family is just not the people you love and not being a blood relative. I like when her mom let anybody to there household to the table.In the mood that created by the author is happyness in the memoir ""Narciso Rodriguez."	2	2		2																					
3754	5	"In the memoir, ""Narciso Rodriguez"", by Narciso, shows mood.In the first paragraph, it talks of where he comes from. ""My parents originally came from Cuba..."" It starts with a calm moodIn the third paragraph states what it was like in United States. ""Our neighborhood was made up of mostly Spanish, Cuban, and Italian immigrants..."" It states that new life in the @LOCATION2 is liked, and how it's put together, (@CAPS1).In the memoir, ""Narciso Rodriguez,"" by Narciso shows mood in different places."	1	2		2																					
3757	5	The mood is very warm and welcoming. It starts off with a beautiful and culturally enriched apartment. Then talks about delicious foods and great music. But at the end it leaves off on a sadder tone of her parents leaving to make a better life.	1	2		2																					
3758	5	"The mood the author created in the memoir was calm, @CAPS1 saying ""Here, the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm house."" she gives off a calm relaxed feeling. And makes us portra a peaceful setting."	1	2		2																					
3762	5	"In the memoir, ""Narciso Rodriguez"" from ""Home: The Blueprints of our Lives"" by Narciso Rodriguez, the mood created in the memoir is a comfortable one. I know this because in paragraph three it says ""growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative"" That shows that he was comfortable in that house and neighborhood that he had developed a family other than his blood relatives. Also in the last sentence of this memoir it says ""I will never forget how my parents turned the simple house into a home."" That shows that the house had to be comfortable to him if he calls at home, because a home is a place for someone fells safe and comfortable."	4	2		2																					
3765	5	The mood that the author shows is happiness and love. In the memoir he talks about his mom and dad coming to the @PERSON1 without fear and not knowing anything abot the language or culture. Also he talks about when the rest of his family comes his mom and dad lets them in with open arms and when someone needs help to stand back on their feet. The parents were happy about what they did and who they loved.	2	1		2																					
3769	5	"The mood created by the author in the memoir is grateful, happy, and loving his life.First of all, the mood created by the author in the memoir is grateful. Here is a quote from the text. ""I will always be grateful to my parents for their love and sacrafice.""@CAPS1, the mood created by the author in the memoir is happy. Here is evidence from the article. ""A Cuban feast always filled the air with not just scent and music but life and love.""@CAPS2, the mood created by the author in the memoir is loving his life. Here is a quote from the article. ""I will never forget that house or its gracious neighborhood or the many things I learned there about how to love.""In conclusion, my main point here is to show you how joyful Narciso is."	3	3		3																					
3770	5	The mood created by the author is the feeling of happiness and warmthe because he's talking about how he enjoyed his old home.	1	1		1																					
3771	5	they'd sald what little furniture they'd possessed by then	0	1		1																					
3773	5	The mood created by the author in the memoir is the begining of the memoir he tells how his parents had a hard time coming to another country and having to deal with allot of problem and the mood is really sad or with allot of suspense and by the middle of the memoir he talks about how he grown up in a family that everbody was so happy and live most everbody together and they had allots of feast and that mood changed to a more happy mood or joyfull mood that he had with his family, and by the end he talks about he thank his parents for the person that he is and all the opportunities they give him and that change the mood to a thankful mood or a grateful mood. And that is how the author creates all the moods on the memoir.	2	3		3																					
3774	5	"The mood created by the author was mostly happiness and thankfulness. Narciso's parents came to the @LOCATION1 with courage without any knowledge of the language nor culture. Narciso feels thankful and graceful to his parents for their love and sacrifice. During the whole memoir, the designer is happy. He explained about how peaceful and grateful his... life with his ""family"" was by keeping is Cuban culture and heritage. The author said that the sense of family had nothing to do with being a blood relative. For paragraph @NUM1 and @DATE1, the mood was pretty sad because Narciso described what hardships his parents had to go through to come to the @LOCATION1. He said I will always be grateful to my parents for their love and sacrifice. During the whole memoir, the author describes how much he honors his parents such as how they not only told him life lessons but also showed him. Narciso Rodriguez ended the story with a happy mood by stating he loves his parents for everything they have done for him overall, this memoir had a variety of different moods at certain times depending on what the author was talking about. But mostly, the author was GRATEFUL."	3	3		3																					
3775	5	In the memoir the author creates a homey mood. he shows us the smells and tastes of the food, he shows love from his parents, and he shows grattitude for what he has.	1	1		1																					
3777	5	The mood in this memoir can be described as anything happy. The author sets a real nostalgic feel about happy memories in the memoir. One of the memories is the kitchen. Rodriguez describes the room as a very peaceful place with music and traditional Cuban food. He says he remembers them and still loves them to this day. He also recalls his freinds and naybors that he used to have over. Even during a time of @CAPS1.S.A racism, the freinds still found ways to make them all happy and all got a long. Another fond memory he re-calls is his parents teaching him life lessons. He says that his parents were scientists back in cuba but moved to @LOCATION1 in order to have a better home. This taught him a lesson that family can matter more then money. Through these fond memories, Rodriguez says that he finds the true deffinition of family.	3	3		3																					
3778	5	"The mood that the author, Narciso Rodriguez, created in the memoir was a feeling of unity and happiness. He explained his life, home, family, and parents. He said that, ""family"", was a great thing in that he learned the real definition. He said that he is most grateful for his caring and selfnassless parents. Narisco wrote about how you don't have to be a blood relative, to be family. He said that he is also grateful to his parents for their love and sacrifice. He said they showed him their lives and those teachings have been the basis of his life. He talked about his culture and how the heart of his home is his kitchen. He loves cooking and his parents taught him how to cook. He also said that in his neighborhood, cultures came together and there was unity and friendship. That was the mood created by the author in the memoir."	4	2		3																					
3779	5	In the memoir Narciso Rodriguez talks about the meaning of family. Narciso Rodriguez is grateful to have such wonderful parents and that they immagrated to @LOCATION1. He seems to speak in a happy and thankful tone.	1	1		1																					
3781	5	Happiness is the mood described in the memoir of Narciso Rodriguez. Shown throughout the memoir that he is happy about the choice that his Parents had to make for him. The outcome of that is success. Also an example of one time the writer has shown happiness about his parents are the culture that he comes from showing that he is cuban and that he is proud to be what he is. As in the memoir says both his parents had come to america away from their good life to give more opportunities to their child. They had lost their Jobs and didn't know where to go, had no @CAPS1, But they were willing to do anything so it would benefit their child. The writer is very grateful for that because if that didn't happen he wouldn't be here, so appreciating everything his parents did for him this shows some of the things going on in his life.	2	3		3																					
3783	5	I feel like there is one main mood which is thankfulness made up of many different moods. The other moods are reminisceance and hapiness. Thankfulness is focused on in paragraphs @NUM1 and @NUM2. Narciso Rodriguez talks about thankful he is his parents gave up so much to come to @LOCATION1 to give him a better life. He also talks about how his parents taught him how important family and friends were. He showed reminiscence by talking about what his house was like and what the people who made up the house were like. Lastly happiness which is mostly his mood when he remineses his past and family. Those are the moods of his meimor.	3	2		3																					
3784	5	"In this memoir about @PERSON1 the reader learns alot about the @CAPS1 by the mood (or tone) of the memoir. The mood of this memoir is greatful, because he is thinking of all the opportunities he got to have since his parents were so caring and selfless.     In the memor the reader learns that parent makes so many sacrifices for their children that helping around the house and thanking them is the least they can do.      In conclusion the mood in the memoir Home: The @CAPS2 prints of Our Lives by Narciso Rodriguez is, happy, and greatful because of the sacrifices made by his parents. A good citation for this is ""even though it meant leaving behind their families, friends, and careers in the country they loved."""	2	3		3																					
3785	5	"The mood Created by the author in the memoir was admiration. First of all @CAPS2 felt proud of his parents because they share ""Cooking duties and the work around the house."" @CAPS1 of all @CAPS2 felt @CAPS3 of knowing cuban background and @CAPS2 was proud because his parents were cuban. @CAPS2 was very admire by his parents because @CAPS2 was proud of being cuban two. These is the mood created by the author in the momoir."	1	2		2																					
3787	5	In the memoir of Narciso Rodriguez, it gives a cheery, happy safe mood. Paragraph @NUM1 explains a traditional cuban home, with the cooking and music and everything. It's like that in my house, just with @CAPS1 things, not Cuban. Also, the narrator explains how everyone in the neighborhood was a close - knit family of Cuban, spanish and Italian people. No one would hurt one other and every one will help in case of a problem, giving a safe feeling. Lastly, All of paragraph @NUM2 and @NUM3 explains how his parents risked everything to be in the @CAPS2. My parents did the same thing and it makes me feel happy that they did. So, its probably the same for the narrator. In conclusion, the memoir has a good and happy mood to it.	3	2		3																					
3788	5	the mood created by the author in the memoir was mutule in the begining it was about move to a New contrey they did seem faced by it they were more into giveing there child a better life and in the end it really sounds like they were all happy they welcomed people that moved from somwhere els into there home and welcomed them I think overall it was a happy mood that was created by the author	2	1		2																					
3789	5	"The mood created @CAPS1 the author in the memoir was grateful and loving. In one of the paragraphs, Narciso said, ""I will always be grateful to my parents for their love and sacrafice."" @CAPS1 saying this, @CAPS2 is saying that @CAPS2 is grateful that his parents would give up their lives as they knew it for him. @CAPS2 said that @CAPS2 learned the real definition of ""family."" @CAPS2 knows that members in a family would give up anything to help another member of the family. @CAPS2 also said, ""I will never forget how my parents turned this simple house into a home."" His family helped create a good home with love."	2	2		2																					
3791	5	"I think the overall mood created by the author, is comfort. For example, in paragraph @NUM1, the author writes, ""Passionate Cuban music filled the air, mixing with the aromas of the kitchen."" the author tries to set the scene and give the reader a good sense of what growing up in his home was like.Also, the fact that they took relatives in and helped them get their lives back together again is comforting. In paragraph @NUM2, he writes, ""Countless extended family members came and went-and there was often someone staying with us temporarily until they were able to get back on their feet."" the family knew that their family would do the same for them if they ever needed somewhere to stay.Finally, the amount of love and caring in the house is very strong. Paragraph @NUM3 is all about how much the author cares about his parents and is very grateful to them. the comforting sense of a home is very important to Narciso Rodriguez, the author, and also his very large family."	2	2		2																					
3793	5	The @CAPS1 is writing in first person narrative. The @CAPS2 sets a tone with and about How he is so proud of his cuban relationship and haritage. He is also very happy and proud about how he has great parents and a great house and very very fund memories of all these things. He also explains and talks about other people and how it was hard to leave cuba and come to america. That is how the @CAPS1 sets the tone for this story.	2	2		2																					
3794	5	The mood in this memoir is happy. I think the mood is happy because Narciso Rodriguez was greatful for mostley everything in his life. In Narciso's neighborhood in the @CAPS1 Came together in great solidarity and friendship. All though they had were diffrent cultures.	1	1		1																					
3796	5	A house is not a home without family, and a family is not a family without its trails, struggles, and happiness. The mood in the memoir was to show what family is, that its much more than blood. It's unity, friendship and laughter, its the tears, pain and heartache. Its about how you can start in the slums and work your way up but one thing is never going to change, and that's family. Home doesnt matter about the physical space of the dwelling, but about the relationships and memories you make there. Home is where unity, satisfaction, happpness, and imagination come together in one unorganized way, but it doesnt mean that it won't have trails like racism that almost every minority has to deal with even Narciso Rodriguez dealt with it. I deal with it to, I get called cracker and n**** on a daily baised, I dont know how I would get through it without family.	2	2		2																					
3798	5	mood created by the @CAPS1 in the memoire. The @CAPS1 memoir in cube was real grandpareAts, aunts dertha @CAPS2 and their cousins Arnold, Maria, and last but not least Rosemary also lived by. had language or the cultureThe childre a much much better life were they are staying now facy cutrarl hardships	1	0		1																					
3799	5	The author of this memoir put a mood to it. The mood of this is very loving, because the parents gave everything to make their child's life easier. There is also a very friendly and caring feeling for because the article says how their neighborhood is mostly immigrants and that they are a close-knit community of honest, hardworking immigrants extended their hands to people well in need. I would say all the moods in this memoir is loving, caring, friendship, and equality.	2	2		2																					
3801	5	The mood that the author was trying to show was calm. I think thats what he was trying to show because Narciso is talking about his family and when he was growing up. Narciso also talked about what kinds of things happened at his house when he was a kid. One thing he talked about was how his landlords daughter was his first babysitter and first friend. He also talked about how his parents showed him thier cooking skills and thier passion for cooking.	2	1		2																					
3802	5	"The mood created by the author in the memoir is great @CAPS1. Narciso loved to cook. ""A love of cooking that is still with me today."" Narciso loved his parents very much. ""I will always be grateful to my parents For their love and sacrifice."" The Rodriguez family help people come into ther house hold. ""It was in this simple house that my parents welcomed other refugees to celebrate their arrival to this country"". This was the mood created by the author in the memoir."	2	3		3																					
3803	5	In this memoir, Narciso talks about how it was hard to be raised by immagrant parents in @LOCATION1, getting cruddy jobs for low pay, but his home is his home, where all of his memories are. In my opinion, his mood is happy, and joyful, based on how much he talks about his home.	2	1		2																					
3807	5	"The mood created by the author in the memoir is. First, the moon that I think is a warm and and saying there's no place like home feeling. In @CAPS1 @NUM1 it states all of these cultures came together in great solidarity and friendship as in home and and the people around us is like family and we come and unit as friends and families. Also Narciso Rodriguez says in paragraph @NUM2 ""I will never forget how my parents turned this simple house into a home. To finish my describtion of the mood created by the author in this memoir of Narciso Rodriguez theres no place like to feel at home."	2	2		2																					
3809	5	The mood was a little sad at certian times and greatful at others. It was sade that they have to leave Cuba and start all over agin. It was greatful becase they hade family that loved them and cared for them.	1	1		1																					
3810	5	The mood created by the author in the memoir was grateful, happy, and thankful. The author was grateful because he wasn't asked to be born in america, hes parents immigranted to america so that Narciso can live a better life. Narciso was happy because he get to see both of his parents, his grandparents which lives in the basement of his house, and his aunts Bertha and Juanita and his cousins Arnold, Maria, and Rosemary. Narciso was thankful because he gets a home where he can sleep at, a family who loves him, and he could've ask for nothing better than the life he has now.	1	1		1																					
3812	5	The mood created by the @CAPS1 in the memoir is very sensative way. And what I mean by that in paragrap @NUM1 and @NUM2 it sound's like the @CAPS1 is getting real emotional. It say's in paragraph @NUM1 I will always be grateful to my parents for their love and scrifice.	1	1		1																					
3821	5	This memoir creates a warm feeling of nostalgia for the auther's home. The author writes about how his parents were able to make a great home out of a @NUM1 room apartment. The auther also wrote about how his parents raised him wild teaching his cuban heratige	1	1		1																					
3822	5	"Narciso Rodriguez could not describe his home any better, it was as if I was there with him. I can see he really remembers the sound, shites, and smells of his home. ""...situated in a two-family, blond-brick building in the Ironbound section of Newark, New Jersey. Within its walls, my young parents created our traditional Cuban home, the very heart of which was the kitchen. My parents both shared cooking duties and unwittingly passed on to me their rich culture. Passionate Cuban music... filled the air, mixing with the aromas of the kitchen."" That whole paragraph really gave me a good feeling, and I could tell the mood was always a happy one considering all the festivities. Therefore the mood is happy and warm, I would love to be there."	2	2		2																					
3823	5	There where many different moods that the author created in the memoir. The three most important moods where grateful, loving, and happy. The first mood the author showed for this story was being grateful. This family was very lucky to move from cuba to the @LOCATION1 and find a better home. They where also lucky that they where going to have a better life. The second most important mood was loving. This family showed alot of love for each other. An example that shows how loving they are is when it @CAPS1 they left their family, friends, and careers so their children could have a better life. The last mood was happyness. When reading this story you can really tell that this family was happy. It talks about how they will never forget the memories and how generous their parents where. In conclusion there where many different moods in this story. The three main moods where grateful, loving, and happy	3	3		3																					
3824	5	"In the memoir @ORGANIZATION1 gives a loving and caring mood to the readers. I think this because whe he describes certain things, like his parents, he would add a loving and caring feeling. In paragraph @NUM1 it says ""I will never foreget how my parents turned this simple house into a home."" That sentence indicates how much he Loved his parents for doing that. Also in paragraph @NUM2 it says ""I will always be grateful to my parents for their love and sacrifice"" that indicates how apriciative he was. Also this memoir gives a grateful and thankful mood because it makes you think about the people and family members that had loved and sacrificed for you. That is why I think the memoir @ORGANIZATION1 gives off loving and caring mood to the readers."	2	3		3																					
