essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
2682	4	In the story �Winter Hibiscus�by Minfong Ho,the author  decided  to  end  it  with  the  sentence   �when they come back, Saeng  vowed  silently  to herself,  in   the  spring. When  the snows  melt and the geese  return and this hibiscus is budding, then I will take that test again, because  it show that even though the main character Saeng, @MONTH1 a failed once, she will trying again too. The  geese  will  be coming back to try out a  new  spring  and  the  hibiscus  will be budding new flowers so its like its starting over again as well and Saeng  says  that  if  both  have  made it once they tried again then   she can as well but this time she will succeed. Also, it shows the  determination  all  living  things  have  to  succeed at their main purpose. .The  flower  drivers  to re-bud. The  geese  drive  at  coming back  again  during  the  spring and the main character  drives  at  passing  the  test.The author of �Winter Hibiscus,�Minfong Ho,put that quote as the last  line of  the  story  for  inspiration.To  inspire  people  to  continue  the  path of life and if  you fail are task,try again.So the author gives you inspiration to help you continue to live your life	3	3		3																					
2683	4	In the last paragraph of the story, Saeng vows to herself that she will take the driving test again in the spring. The author concludes the story with this paragraph to show the hope that nature brings to her. She describes peaceful things in nature, like the geese and hibiscus, that she draws strength from because they remind her to her homeland. In this way, she�ll always have a little piece of her past with her. Throughout the story, Saeng relates to nature and pulls strength from it. Her mother has a garden, and she relates to it in that she has a different past, preferring natural foods like bitter melons over @LOCATION1. This final paragraph shows the hope that the beautiful nature from her homeland has brought to Saeng, helping her adapt to living in a new place.   	2	3		3																					
2684	4	The author concludes the story with this paragraph to show that she�ll hopefully be stronger. By that I mean she�ll feel comfortable in her new environment and she want miss her home as much. Also she tired the year but failed the best because she didn�t get her grandmother what she asked for and she spent it on something else. That is why I think the author added this paragraph to this story.  	1	1		1																					
2685	4	The author concludes the story with the paragraph because it shows the main character, Saeng, adapting and trying her best with her new life style. For example, when she vowed to herself in the last paragraph saying, �in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again. This implies that she is putting more effort in to what she do in her new environment and settings. In conclusion, the author concludes the story with that paragraph to show how someone is adapting to change.	2	2		2																					
2686	4	The author includes this  because he�s using metaphors to explain how the author felt about Saeng�s personal life is	0	0		0																					
2687	4	The author concludes the story with paragraph because it shows Saeng�s sympathy. She wants to help her mom with the garden because she dissappointed her. For instance, she feels bad about upsetting her mom, and while her mom�s gardening, she says, �Here, let me help, mother,� because her mom�s frail beauty touched her. When Saeng told her mom she failed the driving test, she even knew not to look at her because she was upset, it says, �Saeng didn�t dare look her mother in the eye,� which shows Saeng�s concern for her mother�s reaction. However, in the end, her mother was happy she got it, saying, �It�s a beautiful plant, I�m glad you got it,� which shows the mother and daughter have a close relationship. This is why Saeng�s sympathy to better   herself is shown in the story�s conclusion.	1	1		1																					
2688	4	The story �Winter Hibiscus� is about a young girl who cares for gardening over schoolwork. The given conclusion is explaining, when spring comes, and the winter hibiscus is gone, she will pass the school test she failed before. Saeng only cares for the winter Hibiscus right now, for example, the line �I paid over nineteen dollars for it.� Explains she used all her money on this plant rather than any other food. Also the quote �I failed the test� with Saeng crying shows she failed it only because she was worrying about the hibiscus. In conclusion over the spring, when the winter hibiscus is gone, Saeng will focus on school more rather than gardening. Maybe now she will pass her test and go back to her hobby of gardening.	1	1		1																					
2689	4	The author has a good reason in which she concludes the story with this. The main character of the story, Saeng, moves to the united states from Vietnam and fails her drivers test. Saeng has not adapted to the life in the united states and when she sees a firmilar hibiscus plant she buys if for her memory�s of Vietnam. The author is trying to show that since saeng planted the hibiscus during winter, when it blooms in spring she will be ready to try to pass her drivers test because she will have adapted the life in the united states. The theme of the story would be if you are moving away from somewhere you grew up in, bring things that remind you of that place so you still have a little of that culture with you. Therefore the author begins and ends with the same subject.	1	2		2																					
2690	4	The author concludes the story �Winter Hibiscus� with a sentence about retaking the drivers test in the spring, to express the themes of adopting to circumstances and determination to succeed. The main character in the story, Saeng, is a @CAPS1 immigrant. Because @CAPS2 is not her homeland, there are still many aspects of life here she is not accustomed to, and the story shows her struggle to adapt. For instance when she sees the flower �Madagascar penwinhle� she thinks �how strange to see it in a pot� because �Back home it just grows wild,� The last sentence of the story is symbolic when it says �and the geese return,� because the geese adapt to circumstances by flying south for the winter, just like Saeng is trying to do, and Saeng realizes their pattern are becoming familiar. The very last line says �I will take that test again.� This summarizes the determination Saeng has throughout the entire story. Not only is she determined to succeed in her driver�s test, but in other things as well. For example, when trying to plant the hibiscus Saeng observes that �the soil was cold and hard, and she had trouble thrusting her shovel into it. Despite the difficulty, though, she �Dug out a hole� and knows it�s strong enough to move it through the cold months just like Saeng will be strong enough to overcome obstacles if she tries. The last sentence in the story is significant. It expresses important themes and lends valuable insight into Saeng�s character.  	3	3		3																					
2691	4	The author concluded the story with the paragraph to set the sonip theme. In the story, the @CAPS1 represents very important thing to saeng � confidence, beauty, adaptation� some things she can apply to herself, & her memories of her old homeland. She had failed the driving test. Afterwards, she bought the @CAPS1 to comfort her homesickness. I saw the @CAPS1 as a sort of metaphor to Saeng the same @CAPS1, but growing differently in a different area just as she is still the same but in a new home. The significance of the last paragraph is mainly about the @CAPS1 budding. It represents to Saeng her homeland by the @CAPS1 blossoming ,it can represent her love for the homeland. When the author wrote �then I will take that test again� it is referring to the new confidence she @MONTH1 have later when the @CAPS1 blooms (another @CAPS1 /person metaphor)	3	3		3																					
2692	4	The author @PERSON1, concludes the story ��Winter Hibiscus with that paragraph to show Saeng starting over��� In the spring, when the snows melt and the geese return and this hibiscus is budding�@CAPS1 to her life, is that she is starting fresh in a way. Although she @MONTH1 miss her old life, her grandmother, the well, and the fine toothed comb, She is making on effort and ��take that test again��� By relating the test she shows that she is not ready to give in to the �� @CAPS2 of loss.�� and to her grief.     	2	2		2																					
2693	4	The author ends the story with �when they back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.� because she is concluding that the hibiscus comforts her and once once the plant is well and alive, she will be comfortable to take the test. In reality, seeking comfort from a plant seems nieve but its not that she has comfort in the plant itself but that the hibiscus reminds her of her home in which she misses dearly. Once the plant is thriving, as such as her tropical home, she believes that it will comfort her enough to pass the test. In conclusion, this is why the author concludes the story with this paragraph.	2	2		2																					
2694	4	I believe that the author concludes the story with this paragraph to show how as the plant will grow, so will Saeng . After failing the drivers test, saeng goes to the greenhouse and finds the Hibiscus plant which reminds her of her true home back in Vietnam when they had similar plants. The plant then makes her think about all the memories and she is comforted by them even though she is said. She uses this plant as a tool for comfort  to  help  her think about when she is from and all the good memories to help raise her spirits higher. So to boost her confidence  she decides to plant it. �The �winter hibiscus� was in the ground now, and Saeng tamped down the soil around. �Then she sees geese flying in the sky which  is kind of a symbol do that day, something to rembember  it by, so the next year.� When the snows melt and the geese return and this hibiscus is budding.� She will take the test again. These things bring back good memories which help to make her stronger.	3	2		3																					
2695	4	I think Saeng need to take the test over because to get her grade up. Saeng be waring about the snow, in the spirng because she is think about the flower getting cover over it. Saeng mother late her help with the pepper and melons, and lat her state dinner.	0	0		0																					
2696	4	The author concludes the story with that paragraph because she wants us to know that she�s not giving up on her test. The author wants to inform the readers that she�s not giving up ��then I will take that teat again� which clearly states she still has hope. Author wants to continue on her test to find the right flower. This is why the author concluded the story with that paragraph.	1	1		1																					
2697	4	The author concludes this story with that paragraph because during winter everything dies down till springs where everything is lively again, the Saeng would feel more motivated to do well on the test. Saeng is sort of like the plant, strives and worries in the winter and then blooms beautifully in the spring.  Also, I think the memories that the winter hibiscus plant brought her; motivated  her to stop staying in the past and move on towards the future.	2	1		2																					
2698	4	He  wrote this  because  he is talking  about weather changes	0	0		0																					
2699	4	The author probably conclude the story with that paragraph b/c she is basically relating the plants to herself meaning as the plant bloom she will too by taking the test. and her reason could be b/c or is b/c reluctantly she realized that many of the things that she had thought of as strange before had become, through the quite repetition of season upon season, almost familiar to her now. Basically she did as the geese by lifting her head watching as their distinctive V was etched against the evening sky, slowly facing into the distance. This is why I believe the author but this to conclde the story...because she was comparing herself ib the geese and does as they did 	1	2		2																					
2700	4	The author describes last quote because he wants her dream to achieve. We describes �she realized that many of the things that she had thought the quiet repetition of season, almost familiar to her now. Saeng is from Vietnam, and her family have an @CAPS1 dream. so the author wants that her family adapt their new life in @LOCATION2.	1	1		1																					
2701	4	She says this because right now it is winter and flowers can grow in the winter due to how cold it is. So she is saying when spring is back she will take the test of growing the flowers again. In conclusion, this is why the author states that conclusion at the end of the paragraph.	0	0		0																					
2702	4	The author ends the story with that paragraph to give you a sense of hope and determination for the future that dwells within saeng at that time .Throught  the story is seemed as though saeng was giving into despair at the remembrance of her home land ,she wasnt doing so well in her new country and and she had realized it the  most when she had �failed her driving test �.but when she  walked past the flower shop and saw all the plants that used to bloom so freely and beautifly  in her home  land comfind  in those ting pots and fighting to survive it reminded her of  herself here in @LOCATION1. As she began to plant her hibiscus she again compared herself to it and that is why when her plant blooms on the spring so well she will pass that test   	2	3		3																					
2703	4	The author conclude this saying it to the story because he thought it would go because at valkay about how the hibisuse a yet budding in the winter & and how all at the geese will return to the home and stay there because they hate the winter.  	1	1		1																					
2704	4	The author concludes the story using that paragraph for a few reasons. One reason why is because the change in Saeng�s attitude. In the beginning of the story Saeng is upset and has no hope of adjusting to her new home, but by adding that paragraph at end of the story it shows that she has hope, and she�s not going to give up. Another reason why this paragraph concludes the story is to show that life does go on in toughest situation. The fact that a new season will begin figuratively shows Saeng will not always feel this way that she too will change. In conclude the story with that paragraph for a few good reasons.	2	2		2																					
2705	4	The author concludes the story with this paragraph I think because since the girl failed her test the bud reminds her of her grandmothers long grey hair and I guess that gives her good luck so when the winter passes by and the spring time hits thats buds start to come back out and thats when she will take her test again. Thats why the author made this statement the last sentence of the story.	1	2		2																					
2706	4	I am going to tell you why the author concludes the story with this paragraph. One reason the author does is because it tells you that Saeng is confident. It also tells you she wont give up. And it shows that she is willing to take her ability to the next level. This is why the author concludes the story with the paragraph. 	1	1		1																					
2707	4	"THE AUTHOR MUST LIKELY INTENDED TO SHOW THE HOPEFUL ENLIGHTENMENT OF SAENG'S COMPLEX DILEMMA. IN THE PHRASE, ""WHEN THEY COME BACK"" THE AUTHOR MUST LIKELY REFERS TO THE HIBISCUS FLOWERS THAT REPRESENT THE FOND MEMORIES OF HER HOMELAND. THE AUTHOR ILLUSTRATES SAENG'S STRUGGLE ADAPTING TO HER NEW LIFE THROUGH A �TEST� OF PLANTING THE BUDS JUST AS SHE HAD DONE BACK HOME WITH HER GRANDMOTHER. THIS TEST REPRESENTS THE ACHIEVEMENT OF ADAPTATION TO HER NEW LIFE. FOR THAT REASON, THE AUTHOR CONCLUDED HER STORY WITH THE PARAGRAPH INDICATING SAENG WILL INDEED TAKE THAT TEST AGAIN."	1	2		2																					
2708	4	The author decided to conclude the story with this paragraph to show Saeng�s determination to adapt to her new life. In the third paragraph on the second page the author writes, �Saeng looked at the white bud in her hand now, small and fragile� That atleast, she could hold onto.� After failing her driver�s test Saeng was feeling foreign and alone. She desperately looked to the flower as a reminder of her homeland, Vietnam. The flower brought back comforting memories for her, so she bought one of the plants and returned. After a discussion with her mother Saeng understands that she must cope with her new home, much like the flower must adapt to its new surroundings. By concluding the story, with that stated sentence, the author is informing the reader that Saeng must �blossom� in her new home in order to do well. She still needs time for this, as the flowers needs time to plant its roots into the ground.	3	3		3																					
2709	4	"The author concludes the story with this paragraph. Maybe to show confidence that she would do everything over again if she had to. For example ""When they come back, Saeng vowed silently to herself, in the spring , when the snows melt and the geese return and this hibiscus is budding, then I will take that test again"", so basically she's saying she's willing to take that step, that chance . The author ended the story with this confidence and couragement.."	1	1		1																					
2710	4	The author concludes the story with the paragraph, �When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, the I will take the test again.� She does this to end in hope of taking the test again and doing good. Also the author ends it this way because Saeng is believing in herself so she made a vowe to do something. Hopefully that will encourage her more and also motivate her.	1	1		1																					
2711	4	The author of this story concludes the story with a paragraph basically stating that the winters coming things are going to die off then come back next spring. Shes refering to the plant. I think she is basically keeping track of the memories it left her and the thoughts that came to mind when she used her senses to connect with the flower. Saeng is ancious to see how the flower buds next spring and what other new things she @MONTH1 experience.	1	1		1																					
2712	4	Well I think the author concludes the story like that because he is showing her her attitude better known now she is changing so she is going to put her mind to whatever she has to do and she is going to take the test again with some pride and try in the spring when the snow goes away.	1	1		1																					
2713	4	The author decides to end the story with the paragraph to show many things. First of all, the author uses the ending paragraph to show optimism. The whole story had been sad but the ending shows some hope. In the beginning it says, � @CAPS1  of loss so deep� �(@NUM1) and at the end it says, � I will take that test again.� (@NUM2) shows how her  attitude   changes from cynical to hopeful. Another reason why the story is ended with that paragraph is to show how Saeng was accepting. When the story says that the geese were  , � almost familiar to her now.�(@NUM2) demonstrates that even though Saeng is sad to leave her home, she is adapting quite well. Therefore, the author ends the story with an inspiring paragraph to show change for the better.	2	2		2																					
2714	4	"The author is concluding the story with that parapraph stating when spring and @DATE2 comes again then she will take the test again. Meaning she will plant the flowers and get them to grow again. Hoping she don�t fail at doing so. For example, ""Mrs. Lambert, liked it. this sharp bitter melon that left a golden after taste on the tongue.�"	1	0		1																					
2715	4	The author concludes the story with this paragraph because he wants to end it on a good note and send a good message there not going to quit because they failed the first time.	1	1		1																					
2716	4	I say the only reason why the author included that last paragraph was to show she was not going to give up easy. She was still going to take it again, she might get good luck from the hibiscus. Saeng was walking home one day from failing her driver�s test and she realizes that she recognizes a flower so she went to a florist to see if she can buy it. When she does purchase it she goes home and gives it to her mom and they plant it. So maybe it can bring back good memories from her home town or just good luck I think.	1	2		2																					
2717	4	The author concludes the story wt this passage because its symbolic. When the Geese come back in the spring it will be like a now beginning. When the Hibiscus is budding it has a new life. When all this happens Saeng will have a new fresh start too. Leaving the story to end like this is a cliff-hanger for some. It makes you wanting more, knowing she failed her test you want to know if Saeng will pass it in the spring, @CAPS1 a fresh new start. Everything and everyone will have new starts when the beginning of the new season comes around when the hibiscus blooms it will be like she has the new ability to overcome obstacles, new connections w/her past and comfort during hard times. The Hibiscus symbolizes all this	3	2		3																					
2718	4	The author concludes the story with this paragraph because this is what the story was all about. Saeng saw what happens in the winter and when it comes back around she trys to memorize it so that she can no what will happen.	0	0		0																					
2719	4	The author ends the story this way because by the time winter ends she will have adapted to her new society, just like the hibiscus.	1	1		1																					
2720	4	"The young girl Saeng from the story ""Winter Hibiscus� by minfong Ho, has moved from her home land of Vietnam to the United States. The young girl was hoping to get her drivers license but failed, The hibiscus she sees comforts her reminding her of Vietnam. When she purchases it her mother is concern of the price but sees how home sick her daughter is and becomes understanding. After planting the Hibiscus She watches the geese and understands that every year they change their habitat. The geese inspire Saeng along with the Hibiscus and promises herself that"" in the spring when the snow melts away the geese return and thes Hibiscus is budding, then I will take the test again."	2	2		2																					
2721	4	The author uses this paragraph because it works perfectly as an end. Wit  this saeng tell @LOCATION1 that all the snow is gone she will take the test again. If one read   now between the lives it   says more than just this. She really likes the hibiscus and when the hibiscus goes back to life in the spring, she will have new energy to take the test again. From her experience with the hibiscus we can see that this plant really influent her. Because this  plant reminds  her so much of her old home.  Also we can see that everything and everybody should get a second chance. In her case it is the test she wants to take again. Also in the spring she lives a couple month in the @LOCATION1 and she will adjust herself to this new situation. At the moment she is just homesick, even if her home is the @LOCATION1 now. So the hibiscus is good for her, it is some think she can hold onto from her old home� 	2	2		2																					
2722	4	The author: minfong Ho, finishes the story like this to show the overcoming of obstacles. The story shows the many difficulties saeng faces when leaving her old home and comming to her new one. In the day described. She failes a drivers test, doesn�t eat lunch with her friend, and spends all her money on a plant from her old home. Also, this paragraph shows how the Hibiscus symbolizes her. The plant is not in its native home, faces many difficulties; the cold its small pot, and even its general surrounding. In every way, the plant is in the same circumstances as main character and the last paragraph is used to link them.   	3	2		3																					
2723	4	The reason why the author used this paragraph is because he was sag that the snow go away in spring time that all.	0	0		0																					
2724	4	The last paragraph means only one thing. That one thing is to be like a Hibiscus @CAPS1 to take the test again of life. See will come back in the spring just like the Hibiscus will. So as you can see the last paragraph had a very good meaning to it.	1	1		1																					
2725	4	The auther concluded the story with this paragraph because this shows that Saeng is willing to change and she wants to do so by the time spring comes. By change Saeng wants to feel comfertable in @LOCATION1 and be able to remember things from where she used to live and not have to break down and cry. Also the author use the geese because they need to leave home earely year and they deal with it so Saeng can deal with it as well.	1	1		1																					
2726	4	"The reason why the author ends the story with that statement is because when you fail at something you need time to dust yourself off and try again. When Saeng fails her driving test she is disappointed. After failing her test she went too greenery where she saw flowers of her homeland. Then where sh bought the hibiscus. It reminded her of how things were different. And how thing change when you go to different place. Sometimes they aren't so pleasant at first but you get use to them. Like when she first saw the geese flying in a ""V"". she though of how strange it was. But now it is farmiliar to her. After failing her driving test Saeng learns that even though things nav change she needs to be able to try again. "	2	2		2																					
2727	4	She concluded the paragraph with that paragraph to show that she is serious about her gardening and that she won�t garden until geese come back.	1	1		1																					
2728	4	The author concludes the story with the paragraph they did, because Saeng is a nature freak. So she really likes nature and she would never ever hurt nature in her life and I guess that they wanted to end off with a nice paragraph. So she needs to take that test again.	0	0		0																					
2729	4	The author concludes this story because it shows her determination. It says that she will keep on attempting to make an adjustment to her life till she accepts her new home. It also says that as the buds grow so will she. But her more mentally then physically. And her taking the test again is meaning that she has faith in herself that she will mature and grow up to be a person who misses their home land but accepts the new home that they live in. That is why the author ended this way.	2	2		2																					
2730	4	She is saying here that she will start a new leaf when spring comes around she is going to start a new leaf and she is going to do better on her driving test. I think she concluded with this paragraph because this shows that Saeng is not a quiter and she going to try harder. 	1	1		1																					
2731	4	Reserved need to check keenly	3	3		3																					
2732	4	The author concludes the story with this paragraph because the cold was brufield or the  author never  wanted to be around while the cold was in sesion. At the  time it was realy cold	0	0		0																					
2733	4	I believe that the author concludes the story with this paragraph for many reasons. One being the fact that she wants to snow sympathay for the hibiscus. Another reason would be showing that Saeng wants to make her mother very proud of her. Meaning that she doesn�t want her mom to think that she is going to give up. This also contributes to the reason that Saeng believes in herself and she truly thinks she can pass the test. Lastly I think that this last paragraph snowed how Saeng wants people to know that even some as small and meaning less as a plant can help her overcome obsticles, and lead her to her dreams. The author chose this paragraph to end the story because of the main fact that how we know that Saeng will not stop believing in herself.    	2	2		2																					
2734	4	"The author of the story, chooses to end the story with that sentence because the story is mainly about how Saeng failed her drivers test, but when she saw the hibiscus, it reminded her of home and made her feel better. In paragraph @NUM1, Saeng says, �And that rich, sweet scent � that was familiar too,"" talks about how nice the flowers were and how familiar they were because she reconized the scent. Saeng was already upset about leaving her home in @LOCATION1, then coming to @LOCATION2 and then failing her drivers test, just made it worse, but then she saw the flower and it reminded her of her home, so she felt a little better. So when the author uses that quote, they end the story that way to show that she will have enough courage to try again when the flower blooms."	2	3		3																					
2735	4	The author concludes the story like that to show emphasis.Saeng vowed that so that it will teach her everything lives with hope & adaptation. She means that when everything returns and proves they survive, she will too. She will take that drivers test then. The author also wants to prove that people need to have faith in theirselves. You just need to get used to their surroundings. This is why the author concluded that way.	1	2		2																					
2736	4	"In stories, author lend them many different ways with many different effects. In the story, Winter Hibiscus the author concludes the story with this paragraph because it has a �touching� affect to the reader and it basically sums up all the paints talked about in the story. The first example, is in the beginning of the conclusion, it says �Saeng vowed silently to herself�. In this unique quote, the author demonstrates imagery by giving you a mental picture of a silent lonly girl nealing down in the cold garden, whispering silently to herself. This quote and this part of the quote has a touching effect to the reader. Another example of why the author concludes the story with this is because it sums up all the parts covered in the story. ""When the geese return hibiscus is budding I will take that test again� This quote mentions the hibiscus which is mentioned a lot throughout, the geese in the end, and the failing of the test in the beginning. In conclusion, that�s why the author used that paragraph as the conclusion for such a touching story."	2	2		2																					
2737	4	The author concludes in the story that Saeng failed a winter test and because of her love of the hibiscus plant spring will help her take test.	1	1		1																					
2738	4	I belive the author concludes the story with this paragraph because. She wanted the reader to know that just because she failed that it doesn�t mean her lifes over. She will requperate and to the same thing next year.	1	1		1																					
2739	4	The author uses this paragraph to conclude to show she�s going to give the test another try as well as her new surroundings. For example the story says �Almost reluctantly, she realized that many of the things that she had thought of as strange before had become, through the quiet repetition of season upon, almost fimiliar to her now�. Saying that she is getting used to where she is now and wants and is willing to give it a chance. Almost as if she doesn�t find it that bad as she thought at first it being different and not her home and where she was used to being.  	2	2		2																					
2740	4	Maybe the author wrote that as the last sentence or paragraph because in the story she did something and failed at it, so she wants to do it again.	1	1		1																					
2741	4	The Author of �Winter Hibiscus� ends this story with that closing paragraph because it wraps up all the themes. It shows that Saeng has determination to overcome obstacles and it uses the plant as a metaphor, just like the rest of the story, the Hibiscus represents Saeng or adjusting to change. The plant �dies� in the winter and this is equivlent to @PERSON1 not getting her drivers licens, but the plant will come back, representing determination or adjustment, this is why Saeng says she will go back and pass the test because she has adjusted and is now determined to overcome this obstacle.	2	2		2																					
2742	4	"After reading the quote ""when they come back, Saeng vowed silently to herself in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test. From the story ""winter' Hibiscus"" by Minfong Ho, I think the author is trying to say that after the winter and fall pass she will be upto the challenge to plant again and feel good about herself. She lifted her head and watched as their distinctive ""V"" was etched against the evening sky, slowly fading into the distance. Reflecting back I feel Saeng felt that the geese was secretly letting her know what she was doing was right."	1	1		1																					
2743	4	He ends the story this way to show that she wants to and is willing to overcome leaving her homeland. In the story she goes to a green house. She is in the green house to test herself. She finds a plant from her homeland and and it reminds her of her grandmother. She finds other plants and they remind her of her homeland and she cries. I think she had a real connection with her grandmother. When they left their home country she probably cried for days its like she lost a part of her sole.	1	1		1																					
2744	4	The author includes this paragraph into the story because the girl started giving up on herself and felt sad from moving to the United States and also from failing her drivers test, but lastly about the plant that she bought that wasn�t real. Also because he wanted to show that her self esteem had gone up and that she was more confident and wasn�t gonna give up on herself.	1	1		1																					
2745	4	The author leaves the story with those words, because it shows the reader a large metaphor in the story, although unfinished, it is self-explantory that the �metaphor� compares Saeng and her test to the perenial nature of the winter hibiscus. They both have something in common, which is that they both come back, Saeng comes back to complete her test, while the winter hibiscus comes back, buds, and lives again. I can relate to this, because I remember I entered in a triathalon, and my goal was to place first, I place @NUM1 overall, then next year came, and I trained until the triathalon came again, and I placed @NUM2, so like the winter hibiscus, I came back and completed my goal.    	1	2		2																					
2746	4	The Author includes that part in his story because it�s talking about na ture and a the beuttifl thing's in natural. Ther�s the @CAPS1 @CAPS2's, tall green grass the white @CAPS3 fence and in the story there are those sanne type's of things that been in nature.	0	0		0																					
2747	4	The author views the hibiscus plant as a new start. For example, when she says �In the spring, whch the snows melt and the geese return and this hibiscus is budding, then I will take that test again.� @CAPS1 she failed the first time and got the plant the next time she�ll pass it.	1	1		1																					
2748	4	The author include these paragraph in the story because the it spring, when the snows melt and the geese return. I think the author is talk about winter when it snows and keep snowing until spring hit and then the snow start to melt a way because the sun came out. One reason, is the author is talk about how it change weather when it changes.	0	0		0																					
2749	4	She was upset with herself because she bought the hibicus and not the plant seeds. So she starts crying because she remembered how pretty their old one used to be. When the snow melts and the flowers start to bloom is when she is going to take the test again. The author ended the paragraph like that to show a new begining next year.	1	1		1																					
2750	4	I believe that she included this because she wanted to show important it was to her. For example when she says in the spring she will take the test again. I think that ment she will work harder to make sure she does everything right. So that she can say she follows through on things that are important to her. These are my thoughts on why she included this paragraph in the story.	1	1		1																					
2751	4	The author concludes the story with that paragraph because 1. Saeng failed the test. @NUM1. It takes time for a hibiscus to bud. @NUM2. It sound like a good end i not and plus she would not want to take the test in the snow.	1	1		1																					
2752	4	The reason why the author concludes the story with this paragraph is to let the readers know that how Saeng @CAPS1 about the hibiscus. I thinks the author concludes this because he his telling the reader that the hibiscus gives saeng goodluck and with this good luck She will past the test. In the story it tells us how much saeng adores the plant For example when she got to the hibiscus She reached out and toched a petal gently. It Felt smooth and cool. Thats why the author use thal paragraph at the end to indicate how Saeng @CAPS1 and how it make her  feel confident.	1	1		1																					
2753	4	The author concludes the story with this paragraph to leave readers guessing and wondering what will be next. You can tell by the tone of the last paragraph, �When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.� The author seems to leave at tone of suspense.	1	1		1																					
2754	4	By ending the story in the way the author has in the short story �winter Hibiscus,� the author provides a sympathetic understanding for the reader of seang at her struggle to live in another country & her sadness of wishing to be back home. I think the author was attempting to end the story with a strong feeling for a strong note of Saeng's personality to draw the reader back into what they had just read. For example, by repeating statement on the test saying � I will take that test again,� the author gives us that understanding that Saeng has not given up & lets the reader know she will stand & live strong.	2	2		2																					
2755	4	The reason why the author concludes the story with this paragraph is becaus now she has something to work for. The author could have also put this concludes the story with this paragraph becaus she must wait that long till she can take it again also Saeng could wait to wait to see the plant grow and get bigger and stronger. They are reasons why i think the author put that conclude with the paragraph.	1	2		2																					
2756	4	The author concludes the story here to show that Saeng would not give up. She simpley set a time for her to try again. Saeng wants to make it in this world and wants to have a good life, so she tries new things	1	1		1																					
2757	4	The story �Winter Hibiscus� is a good-day story about a foreign girl trying to adapt to @LOCATION1. She likes tropical flowers. The reason why the author chose to write the last paragraph like that is because it finishes the story right. That ending when the goes man away and the flowers start to grow she will try to fit in the spring.	1	1		1																					
2758	4	I think the author used this paragraph for the ending because it�s  meaning fail odvestily Saeng  really like garden and it�s  something  special to her . Also when all the snow  melts  she  will  take  the test  and  hopfully get her drivers  licesies.	1	1		1																					
2759	4	I think the author concludes the story with this paragraph because new beginnings.What I mean by this is,the hibiscus represents new beginnings.She says �When the hibiscus is budding ,then I will take the test again �.This will be a new start for her  .The plant  blooming makes her happy and reminds her of her grandmother.She�s saying by the time the spring comes around she  would be ready for a  new obstacle as so for the hibiscus plant.	2	2		2																					
2760	4	I believe the author chooses to end the story wit this paragraph because it symbolizes closure. The plant represent her home. But she realizes  by the sight of the geese, flying sooth that evenyone has to leave home at some point. She has now come to terms with what is happening and she will try again for her drivers liscence soon. When the hibiscus buds again it will by symbolic to her and that is when she will be ready to try once again.	1	2		2																					
2761	4	"I believe the author concludes the story with that paragraph because she�s showing she is trying she wants another chance. She realized her mistake�s and ready to start over, Even though she faild by trying to grow her hibiscus in the winter she is trying to start over when the @DATE1 comes in. for example in the story. It stated the ""winter hibiscus"" was in the ground now, and saeng tamped down the soil around it over head, a flock of Canada geese flew by, their faint honks clear and yes familiar to saeng snow. That is why the author concludes the story with that paragraph."	1	1		1																					
2762	4	The author concludes the story with this paragraph because she thinks it�ll bring her good luck in the test. When she goes back to take the test she�ll have the comfort of her home land of the hibiscus plant to encourage her to pass the driving test. When she takes the test again she�ll ve mast to pass due to the comfort of home and she�ll be used to the area being different from her homeland. In order for her to do well in the test she needs something to help her have a little but more confident in herself. Having things to remind her of home and the house that she lives at now can help her a lot in being confident in herself.	2	1		2																					
2763	4	She said that she was going to take the test agen because to show her mom that she can do it and Past it this time. instad of worring over her old home.	1	1		1																					
2764	4	I think that this snows hope because she had really missed her homeland and kind of found peace and serenity by being around them she says �That at least she could hold on to� meaning the bud I think that she was very upset because of missing home she missed having her grandmother wash her hair and put a dok mallk into it. I think that since she really had nothing else but the flowers that reminded of her homeland the text said �where was the fine toothed come the hibiscus hedge, the well. her gentle grandmother she was missing all these thing so I think that by putting her in this posistion it has brought her to a place of where she not only misses the people from her homeland but the beautiful things as well and how she always has kind of a part of home with her because of the flower.	2	2		2																					
