essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
3200	2	I believe that censorship should be allowed when it comes to certain things but I don't believe censorship belongs in public libraries.  Books are wrote to stimulate the imagination of a persons mind and if they cannot read books that are the slightest offensive, then they will never know what it is like to open some of the greatest books ever wrote until that person has grown up.  And there are several studies that show that books stimulate the human mind and taking away these books would be a crushing blow to those statistics.     For example, a student has been assigned a report on a piece of classical literature.  So he/she goes to the public library to find a good book, but when that student gets the he/she finds out that all pieces of classical literature have been removed from the library due to being overly offensive.  What would that person do?  Should he/she just give up because every single piece of classical literature has been taken out of every library in the country, I say no!       This is a problem because almost every great book ever wrote has at least a few parts where it is slightly offensive to that certain reader.  From personal experience I can back this statement up with books I have read going through my school career.  For example, when I was in the @NUM1 grade  was assigned a book report over @PERSON1, so I went to our library in the school to look for this book and it was nowhere to be found.  I asked the librarian where this book was and she said that it had been removed due to being offensive to the black population for having the word negro inprinted on its pages.  So I asked her if I could go tot the public library to get the book and she said that it had been removed from its shelves as well.  I did not know what to do, I was completely clueless and I had no book to write my report over.  So eventually the teacher had to change the report topic because not on student was able to find @PERSON1.  But if the state had not allowed these books to be taken off of the shelves then we would not have had this problem.     Another example was when my friend @PERSON2 wanted to learn about his culture and where his ancestors came from.  But when he got to the library he could not find any books over the arabic world.  So he asked the librarian 'where are all the books covering @LOCATION3, @LOCATION2, and @LOCATION1?'  And the librarian said that they were all removed because after @NUM2 @CAPS1 saw arabs as very offensive people and that no books were left unchecked.  I'm sure that he found this comment to be very offensive but there was nothing that he could do about it because the white people found arabs to be offensive and unequal to the white race.     These are only a few things that have already happened becaue of people finding certain books to be offensive, which is why I believe that the government should leave all the books on the shelves and let the people decide to pick up that book or pass it by.  Sure people have a freedom of speech but it should not effect what books belong on the shelf.  Which is why I believe that censorship should not be allowed to effect libraries of the public.	4	4		4	3	3	3																		
3201	2	Censorship in Libraries     @CAPS1 are alot of things on the library shelves that you @MONTH1 be concerned about. You @MONTH1 be wondering why they don't take the bad stuff off the library shelves. On the library shelves it contains books, music, movies, and magazines. Some things are like what pictures it contains, launguage it contains, and what kind of advertising.     Some things I have expierenced is with the launguage it contains. I have seen some books, magazines, music, and movies have are cusswords. Also some @MONTH1 have racism things in it that you don't like. Another thing is that @CAPS1 is some bad persuading such as bad things that you hear or see and you wonder what it would be like to do that stuff.     Also another thing are advertisements. Some things a magazine can contain are about advertising tobacco, such as its good for you to try. Other ads are alcohol ads like a picture of someone with a beer or whiskey in @CAPS1 hand, and we think its cool to try it, but its not. The last thing that is really bad in advertisement is drug advertisement, such as a picture of a drug leaf, or inscents. It is bad to do drugs because it can ruin you whole career in high school and maybe in college.     The last thing are pictures and scenes. In movies, @CAPS1 could be scenes that you don't approve of. In some magazines @CAPS1 can be pictures in which you don't approve in either. So things that I have seen are pictures and scenes in movies and magazines that have innapropiate scenes, and innapropiate pictures.     Some things are like what pictures it contains, launguage it contains, and what kind of advertising @CAPS1 is. On the library shelves it contains books, music, movies, and magazines. You @MONTH1 be wondering why they don't take the bad stuff off the library shelves. @CAPS1 are alot of things on the library shelves that you @MONTH1 be concerned about.	4	4		4	4	3	4																		
3204	2	Dear newspaper and staff,               @CAPS1 has came to my attention that @CAPS1 is being considered that most libraries in the community @MONTH1 have a removal and or censorship of some books in the libary. I find this not accepable; in my opinion this is a attempt to mislead or perhaps hide previous evidence of offenisve reading material from futher generations. For example, a personal favorite of mine is a book labled ' A @CAPS2 @CAPS3 @CAPS1', this book describes a childs heartships and the abuse he takes on a daily basics. Books of this sort are not only imformitive @CAPS1 also gives the reader an open mind on how things might have been. Some topics @MONTH1 include; slavery, abuse, war, and discrimation.                These topics today are still among the things that happen in today's society. Censoring and removal of these book are pointless; for the simple reason that at least three of the four are a current issue. @CAPS1 is strickly important for our generations to be aware of the heartships, problems, and lessons in which these topics araised. Without imforming our generations of these issues @CAPS1 could result in a repeat of history, which we as a country are trying to prevent!          My opinion on movies however are a little different. I believe some movies are okay; but they must not contain obvious and purpose acts of discrimnation and or offesive material. Most movies nowadays if they are offesive in a relating way to the movie then they are rated at least @CAPS5 @NUM1 or rated @CAPS5 @NUM2 this allows certain age groups able to watch material that @MONTH1 be offesive or perhaps discrimating. They @MONTH1 also need adult combinations to preview the movie.           So in my closing i would like for you to consider my opinion as a wise outlook on offensive/ discrimating issues. I just fully believe open @ORGANIZATION1 content is allowed at certain ages, depending on the content. Plently observations must be made by parents/ guradians if needed. I appreatiate your time and understanding of my letter! Thanks!                                              Sincerly,                                                                                     @PERSON1- @ORGANIZATION1	3	3		3	3	3	3																		
3206	2	Have you ever found or seen books, music, movies, or magazines in a library that are offensive to you? If so, then would you have wanted to remove it off of the shelf so none of your children or anyone else that might have found it offensive, to see it? Well, I have actually gone to the library and seen some things that was offensive to me, and I have also heard my family members talking about it. So I am going to talk about what I have heard about my family seeing or finding books, music, movies, and magazines offensive. Also, I am going to explain how I felt and what i wanted to do when i seen those things in a library that was offensive to me. The last thing that I am going to talk about is how I feel on censorship in libraries.     First, I have been hearing from my sisters, my mother, and my step-mother about how they find some books, music, movies, and magazines at a library that was offensive to them. Now I do not know exactly what the books, magazines, etc., was that they found offensive but I do know what they thought about them and what they wanted to do. So one day, my sisters, mother, and step-mother was talking about a couple of books that she found offensive. They never said what the books were but they kept talking about how they felt and what they would have liked to do with them. Now she told my family and I that she was badly offended by what they were called and what they were about. Also she was saying that she would have really liked to have taken the books, music, movies, etc., off of the shelves, so other people that might have found them offensive would not see them. But, they all did also agree on the fact that they really do not have the right to remove them from the shelves. Their reason why they do not have that right is because of there are a lot of people who they do not know if they find it offensive or not. The people who do not find it offensive might actually want to read them. So, they just agreed to look past them and ignore what is there if it offends them for the people who do not find them offensive.     Now, from my point of view from finding or seeing books, music, movies, magazines, etc., in a library that are or was offensive to me. There have been a couple of times where I have walked in a library where I found a couple of books that was offensive towards me. I really did not like what the books were all about and called, and I really would have liked to take them off the shelves and throw them away so no other person who might have found them offensive would find them or see them. So what if there are other people who would have actually wanted to read those books? That was what I thought about when I was tempted to actually remove them. So I decided not to remove the books from the shelves, so the people who did not find them offensive could read them, if they wanted to. I respected the fact that there are other people that are out there that would want to read those books but at the same time, I knew that there are people who could find them offensive but I just thought that they would just ignore the fact that they are there.     So, on to the last thing that I am going to talk about. Do I believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves, at a library, if they are found offensive? Also my views on censorship in libraries. Well I do believe that they should be removed so they wpuld not be offending anyone that walked into that library. But, if people had the right to remove books or anything that is offensive towards them, then there would literally be no books left in the libraries. Then there would not be any point in having libraries or in anyone writing books. So then again, I do not believe that any person should have a right to just remove the books that are offensive to them at all. I belive that if they find a book that is offensive to them, then they should just ignore that it is there and respect that there are a lot of people out there who would want to or like to read those books. So I do not believe that there should be any censorship in libraries at all. It is not anyones fault that people find books, music, movies, magazines, etc., offensive to them. So no, there should absolutely not be any censorship in a library.    So there, I have just explained my views on censroship in libraries and if I believe that people should have the right to remove books from a shelf just cause they found it offensive.  Like I have stated before, there should not be any censorship in libraries at all. But yes, I do understand that people find things that are offensive, but they should just ignore that they are there and respect that there are people who want to or would like to read those books. Once again, do you believe that people should have the right to remove a book from a shelf just cause they found it offensive, and what are your views on censorship in libraries?	4	4		4	4	4	4																		
3207	2	Should certain books, movies, magazines, music, etc., should be removed from shelves if they are found to be offensive. Books, movies, magazines, music are made to relay a message, express a point of veiw, or to perhaps state an oppionion, of which everyone has a different point of veiw.     No, books, movies, magazines, music, etc., should not be simply taken off of the shelves or out of stores. All of the previously listed things are rated. Movies are rated @CAPS1 through @CAPS2, books are rated child through adult, and music if explicit has a parental advisery sticker, so just follow the ratings. IF a four-year old tried to buy two tickets to see a rated @CAPS2 movie the theater would not sell him the tickets because he is not yet off age. People @MONTH1 bring the point of maybe a child picks up a adult book or magazine in a store and begins to look at it and read it. The solution to that problem is simple create a seperate room in stores that sell these items and label the room adult section. Have cameras near by so if a yongster feels brave enough to tempt fate they will be caught or just put a desk out front of the adult section and require an i.d. for entrance. These are still books which are expressions of a persons dreams, hope, desires, fantasies, and heart, they should not be denied there dream because a person deems it unfit. And most apparent if it offends you dont read it.     Simply follow the rating rules. Take necesary precations. If all of these rules are followed then buisnesses and libraries should have no probles keeping everybody safe and happy.	3	3		3	4	3	4																		
3209	2	Hi my name is @PERSON1 I have a couple topics that I would       like to talk to you about. I have been hearing alot of people          talking about libraries taking alot of there stuff off the shelves      well I think that that the libraries around the world have alot        of information inside of them and if we started taking                  information out of them then what would be the point in              having them. I think that everything in libraries are very               important and who is to know that everybody wants this to          happen. The one thing that I dont really think that libraries           need in them is movies because like pretty much every movie      has a book that goes with it or is the same thing pretty much.       And lets get on with the whole offensive thing I think everone      should be mature about all the negative stuff people can say         even if it is hurtfull. Though I think that the more people read      about what people are saying about them is the less that              they are goin to care because they are goin to just be so used       to it that they are not even goin to know what they are                talking about. If there was one thing that I could tel the world      it would be dont be offened by what people say to you.	3	2		3	2	2	2																		
3212	2	Censorship. It's a word that everyone has heard, but do people truly know what it means or how it effects them? In the past, books have been censured by rulers and leaders who thought that the material was harmful. How could they say that they knew what was best for their people? What gave them the right to decide what their people could or could not read? In today's society, we still have to deal with censorship issues. There are still people who believe that libraries need to censor their books. Censorship is wrong. Books, magazines, movies, music, etc. should not be removed from the shelves just because certain people find them offensive. Everyone has different tastes, not only in food, but in every other part of their lives as well. No one person has the right to say that one genre is better than another. Censorship is wrong because it limits what people can read, watch, and listen to.     Censorship should not be allowed because it limits what people can read.  Some people like mysteries, while others like to read romantic books.  If we allow people to censor what we read, then how can we say that their is a book for everyone to like? If libraries censored every book that might offend someone else, then there would not be any books left for anyone to read. For example, certain religious books might offend people of other religions, but that does not mean that we should take them off the shelves. If we did that, we would have to take away all religious books so that no one was offended. Then no one would be able to find books about their religion, and no one would benefit.     Similarly, censorship limits what people can watch. If we removed every movie that had even one tiny part that offended someone else, there would be no more movies left in the world. Every movie is going to have something that someone will love and someone will hate. If we only focus on the person who hates it and get rid of movies based on the people who hate them, then the people who love the movies will suffer for it.  People who love horror movies probably hate comedies.  This does not mean that we need to get rid of comedies just because that there are some people who dislike them. It only means that the people who don't like that type of movie don't have to watch them.     In the exact same way, censorship keeps people from enjoying the type of music that they love.  We can't censor music because everyone has different types and genres that they like. If we take away one kind of music, then we have to take away every kind of music.  It is not fair to say that we can censor one genre of music because some people dislike it or find it offensive when there are people who truly enjoy listening to that type of music. It would be unfair to those people, and if we are unfair to them, we have to be unfair to everybody. People would be even more offended than before in that case.     There will always be unhappy people in the world.  We should not result to censoring books, movies, and music in libraries and other places just to try make people happy.  Censorship in libraries limits what people can enjoy.  It makes the the people who would like the items that have been censored mad.  We should not result to that. We should allow people to pick what they like.  If a person want to read something they should be allowed.  If they want to watch a certain movie or listen to a certain song, then why not let them?  The slim margin of people who dislike what those people enjoy can just avoid reading, watching, or listening to it. We can't take something away from the people who love it just because someone is unhappy.	4	4		4	4	4	4																		
3213	2	I believe that some materials are offensive to some people, but that shouldn't give them a right to want to take it off the shelves. No, I do not agree with taking them off the shelves because people could easily over look them and not read them. Some people @MONTH1 think they are offensive but they should know that they are not directed twards them. Magazines are different because they have peoples faces on the front cover which is uncalled for. Some of those people have a family, and doesn't want them to see their face on the front cover of a magazine.     Katherine Paterson's quote is about wanting to remove books from the shelves so that childern won't be tempted to read them. If this is the case I think that its not the right thing to do. Some of those books people are taking off the shelves could be the book someone can use to relate to or even learn from. Weather or not you want your children to read them or not they could still find them and ask why they have never seen it before and parents wouldn't know what to say.     Libraries are a resource to people that want to read and learn about new things. If you took a book off of a shelf, that could be the book someone really needs. Don't be that person to take away from a child's learning. You never know who is going to look for what your have taken away. And if you take it away they @MONTH1 never find it.       Some people believe that reading something can be an influence to the way they act, but you cannot blame that on reading. That's like saying that your favorite color is lime green because thats @PERSON2's favorite color. Its not true and it sure isn't right. What would you do if your parents hid a book or something else from you? You would be mad at them and wonder why. It would make you anxious to read it. If they didn't hide it and you found it maybe you wouldn't want to read it because your parents would have let you see it and you wouldn't be interested.      You have your own choice when it comes to what your children read, watch, and listen to. Just don't shut them out of what you read because you were offended. Think about it, the music, movie, or book your hiding from them could be the answer to a lot of things. It could help them figure out the path they want to take, or maybe the path they don't want to take. Either way it would help them be a success in their life. So why not take the risk? It could even help you.	4	3		4	4	3	4																		
3216	2	Libraries are a place that provides people of all ages the oppurtunity to read any book, watch any movie, or listen to any music all for free and for a certain period of time.  When people grow up, they tend to start reading, watching, and listening to material that they would never let their children listen to.  Since books are read privately and movies and music are played publicly, books should not be taken from the shelves and only very bad movies and music should leave the library.     Books have always been a way for people to get away from their life and into their own story world.  Normally when people read a book, they don't read it in a group unless they are in a reading group discussing certain books.  If someone wanted to read a book that was innappropriate for their children, let them do it; it's not hurting the children that they have been reading innappropriate topics, it will only hurt them if that child finds the book that should have been hidden in a better place.  For example, @PERSON1 read the book 'The @CAPS1 @CAPS2', which had some innappropriate content for a child in there, but not so bad that it would be heinous.  @PERSON1 will read the book in her own mind while finding it in the adult section of the library far from children; this scenario is how it should be.  Although, if a library is putting adult books near children's books, they need to redesign to keep kids from accidentally walking into the adult section.  Books can be kept from kids if hidden well enough, but movies and music can not be hidden in the same manner.     Movies and music are a great way to kick back and relax after a long day, unless your kids are around.  Keeping kids out of the room is a near impossible task, whether it is actually watching the movie or hearing the movie through his bedroom wall.  Music can of course be listened to through headphones, but what happens when you leave a @CAPS3 is left in the car and a child is sent in that car to wait for his parents to get in?  The parents might tell their child to start the car for them and the music will be playing away.  The movies and music were from the library, a place where the child thinks that there would never be something such disgraceful material as what their parents are watching and listening to, ruining their good thoughts of the library.  Libraries need to either get rid of all nasty content pertaining to movies and music or if their main business is that and can't seem to give it up, just put the content as far away as possible from the children.     As said above, libraries need to remove all content that has potential to be exposed to children and destroy their innocent minds.  Libraries are a place where kids can have fun picking out whatever book they wish to read, not a place where parents can pick up items that might spoil that child's brain	4	3		4	4	4	4																		
3218	2	I believe that certain books, music, movies, magazines, etc. shouldn't be removed from the shelves. I say this because, what @MONTH1 be offensive to one person @MONTH1 not come close to being offensive to another. There are many different types of books, movies and even some music that have some history to it, it @MONTH1 be offensive, but to some certain race or culture it's history.          What @MONTH1 be historical or even informational to one person it will be offensive to the other and vice versa. If everybody had a chance to go into the biggest library made and take something that @MONTH1 be offensive to them down I think that the library would have little to no books in it. Katherine said, 'And then we have no books left on the shelf for any of us.' meaning if parents or teenagers took 'offensive' material off the shelf that there will be nothing else left.          A lot of things are offensive because of religion beliefs, but not everybody has the same religion or even a religion at all. Just like religion shouldn't be taught in public schools, censoring shouldn't be allowed in public libraries. If censoring did happen in public libraries, I'm sure there will be protests and possibly riots over this censoring.            People said that @PERSON2 was a bad man, well if we take books and movies off the shelves showing what he did, I believe history will be more likely to repeat itself. A lot of things have been bad in history that we read about today, like gangs, if we don't read about the wrong they do or see the movies to show how it would be like if you were a gang member would there be an increase in gang activity and members? this is why I believc we shouldn't take books, magazines, movies, etc. off of the shelves	3	3		3	4	4	4																		
3222	2	Do I think materials, such as books, music, movies, and magazines should be removed from the book shelve if they found offensive? Yes I do beause why keep it on ther if it's offensive to young kids and other people.     If it dosen't have nothing do with learning then it shouldn't be on ther. Its sertin things kids should read so if they want to put materials that are made for adults then they should put it in a sepreat section from the kids section.     They shouldn't have any music or movies that have some type of violents in it because the kids now days have to much violents as it is.The only way they should put music or movies on there is if they have learning materials in it.     So I think you should put books, music, movies, and magazines on the shelve only if they contain learning maertails and things that would persuad them to do some in they life.	3	3		3	2	3	2																		
3225	2	Some of the most interesting books that I have ever read are offensive in some way. I have even read excellent books that offend me. If we didn't have books and stories that offend us, then we would never really find out what offends us. That is why I don't think books, magazines, music, or anything of that nature that @MONTH1 be found offensive in some way should be remover from the shelves.     If you think about, almost all books can be offensive or hurt your feelings. It just depends on how you feel about what has been written. Something that is offensive to one person or a group of people @MONTH1 not be found offensive by another person or group of people. If we took all the books off of the shelves that someone said offended them, then there would be no books left.      Writing is something you do when you want to express how you feel, or tell a story about yourself or someone else. Some authors @MONTH1 do this in a very offensive manner. Others @MONTH1 try to suger-coat how they feel about a person or certain idea. Either way you could still find something about the writing to be offensive.     In conclusion, i feel that books that are found offensive or hurtful should be left on the shelves because, if we took all of them off, there would not be a very wide selection of books left	4	4		4	4	4	4																		
3226	2	Many places show and sell offensive material. It is found almost everywhere. Many people try to shelter their kids from it but the truth is if the kids really want to look at it they are going to find a way. So I do not think all offensive material should be removed from shelves but sometimes things can offend more than one person in which case they @MONTH1 need to be removed.       Take music for example, there @MONTH1 be explicit lyrics in songs but that doesn't make them terrible or make them worth taking off the shelf. Music is everywhere and if someone tells you can't listen to it over a few words then they are going to find a way to listen to it.     Movies @MONTH1 be different. For some you do have to be a certain age and that is because of the offensive material. But still some people go see it anyways knowing that there will be offensive material in there but they go and see it and then complain about how offensive it was. Movies should not be pulled off the shelf because it is your choice if you want to watch it or not and if you choose not to there will always be someone who chooses to watch it.     Books @MONTH1 be the only exception. Many people read books and many do enjoy it but many people do find books offensive. Now with music and movies people know they aren't real its just talk or acting. But some books are written by people with the actual beliefs they write about. which is why some books might be pulled off shelves because if one person believes something it won't be hard to convince somebody else.       There is a big difference between choosing not to look or listen to something than being told you cannot look at something. All the things that show explicit material have some type of warning for it and if you choose to keep reading or listening it is your decision.	4	4		4	4	4	4																		
3227	2	Censorship in libraries in my view isn't a good idea. Library now days have alot of offensive language in there books so if someone were to take all of the book like that out of the library then library wouldn't even have that many books in it. Music is the same way all music now days might have some offensve words in them thats just something people now days have to get over.          I think library censorship is not a good idea. Some parent might not like the idea of there librarys haveing offensive language in the books, music, movies, and magazines. If the parent don't want there children to not read those book then they need to chose there childrens book, but I think takeing all the offensive book of the shelves isn't very smart. Some people enjoy reading and listening to that kind of music.           Some of the best books, and music now days have bad stuff in then like drugs, language, sex, gangs and much more but sometimes books like that can teach you a lesson on how to avoid that going down the road. So if you take those books off the shelves and werent able to listen to that music maybe your child could do some of those things. They really wouldnt know the side effects and bad thing that could come out of those things. Some of the top music and books have offensive materials in then and why would you not let your kid read them because of a couple choice word in them.I know some of this material could be bad for people but sometimes it can teach you a huge lesson in your life.     If there are book you dont want youself to read then don't read them. I think it would be unfair to take everthing that have some bad language or maybe some racism away from us just because you don't think its good for your child to read. Its not fair to people who @MONTH1 enjoy those books to not have the luxary to read those book anymore cause a few parent got mad about a book. Some of the old books have alot of racism in them, and you actually @MONTH1 read some of them in a school for a class. Those book @MONTH1 also have bad language in them to. Take thing those books away from us @MONTH1 take away are education, and we won't be able to learn from those books like we should.          So i think that censorshipn in library is just a horrible idea. It can take away from lesson we could learn and are education that we need to be successful in life	3	4		3	3	3	3																		
3231	2	I can think of several books that, I would not want a child of mine to pick up and read. I as soon as I seen what I was going to be writing about this one flashed in my head like lighting. The book that @CAPS1 choosing is called '@CAPS2 @CAPS3 @CAPS4.'      The book '@CAPS2 @CAPS3 @CAPS4' is about a young girl that grew up without a father. Her mother never wanted to talk about him because, she knew that this way only going to make matters worse. The young girl grew up with the dream of being daddy's little girl.That's all she wanted out of life. She sit and thought is that just a little to much to ask for.      After a few years, had passed by she had finally got the nerve to go on a hunt for father. She went by herself, leaving her mother behind.Her mother always pumped in the head that her father was up to no good. That she would be better off without him there. But, she went on the hunt of her father by faith in the lord.      After saying many prayers to the lord, she finally thought that.She just @MONTH1 knew what this hunt was going to take. So she went to her @CAPS9, hoping that she @MONTH1 just have the anwsers. That she needed to solve her heartace and pain. That she could just walk @CAPS4 knowing that somewhere out there in the world that her father would be waiting for her.       It's was just before the sun was beginning to sit, when she noticed a little old southern bell. Sitting out on the front porch in a wooden rocking chair. She went up to her @CAPS9 and kissed her on the forehead,with tears filled in her eyes.Her @CAPS9 said 'now dear why must you be crying.' @CAPS8, with the lump in the throat she asked 'do you know where I @MONTH1 find my father?' @CAPS9 answered with yes! Dear, @CAPS2's laying down in his bed. That's when her face began to glow.     She went in the old cottage to find her father lying on the bed writing her. She was nervous but with the help of her @CAPS9 she sit and talked with her father.Her father told her that her had wrote her a letter everyday.That's @NUM1 letters a year. She told her father that I've never recieved a letter from you in my entire life span. That's when it clicked to her that @MONTH1 be why her mother never let her check the mail.     After @NUM2 years had passed by she finally found her father. Truth was that her father @CAPS3 out of his daughters life because, the mother didn't want him to be a part of her life. She did whatever it took to keep them apart, even if that meant going aganist law orders. Father explained that her mother needed her there to look after her because, her was into some heavy drugs at the time. Back then there was nothing @CAPS2 could do to take his daughter @CAPS4 from her mother.      The reason I choose this book was because, when I was young my father did the same to me. @CAPS2 left me and I've never had the chance to get to know my family. The pain of growing up without either mom nor dad is tuff. You cry many tears and try to patch up the holes in you heart. Sometime's the bleed still seemeds to find it's way through. After reading the book I always wondered why they called her she. They called her she because, she took the blame for her father walking out of her life.      Many children are growing up without mom or dad. There's a higher percentange of single parent family's now days than before.Just like in the book most kids take the blame for a parnet not being there. If I could take that book off the shelf, then I would because, no child needs to be reminded of the pain they went through.Would you do the same if you were looking out for your child?      All these children want is to know there loved and that someone cares about them.If your going to have these types of books then there needs to be a form for the parnets to fill out giving permission. If they are over age then that's total fine. They're at the age where they should be able to handle it, than going through these feeling alone	4	4		4	4	4	4																		
3232	2	Do you believe that certain materials,such as books, music, movies, magazines, ect., offensive? Support your position with convincing arguments from your own experince, observations, and/or reading.           I do believe that if it's a book you not suppose to get, if it's not for age group, don't get it. Some libraries contains books that's highly not appropriate for children, they have sections for adults and children to check out books. Some libraries need book monitors to guide and put up certain types of books.The library is  a plcae with all types of books, so you should go to your own section and check out your type of book.           When I first went to the library for the time I didn't know what book to check out, so the librarian should me my section by showing me my age group. By then I was checking out books that was appropriate for my age, magazines I didn't care to much about, I just wanted to read a whloe book.              In conclusion, when ever you nedd a book good or check out your section, make the book is appropriate for you and feed you mind with knowledge.	3	3		3	3	2	3																		
3235	2	Why Censorship @CAPS1 @CAPS2?     In our everyday lives, we come across many things that can be taken to offense.  Some of these things we might not even realize, but they're out there.  Everybody doesn't want there children getting into the wrong things early on, but we know it will eventually happen.  We just have to teach our kids what @CAPS1 good and what @CAPS1 @CAPS2.  This goes for literary items too.  We need to have faith in our kids that they will do what @CAPS1 right.  I think that when old enough, they should be able to read books and listen to music that might be offensive.  I think we shouldn't get rid of all the offensive material at the libraries.     Now days, there @CAPS1 a lot of hard work that goes into music, movies, and books.  If we start getting rid of all the offensive material, many people will be offended that in itself.  The people that worked on the movie or wrote that book put a lot of time and effort into the piece.  They spent countless of hours working with others just to get the piece into publication, or trying to get somone to film their movie idea.  I think that it would be wrong to outrule peices of great literature because behind every one of them, there @CAPS1 a person that put a lot of effort into that material.     In every book you pick up today, you could look through it and find a offensive language or offensive gestures in it.  The @CAPS3 @CAPS4 @CAPS5 @CAPS1 a very detailed book and has many great facts in it, but many people find it offensive because it says @PERSON2 had a wife and had children.  This book isn't telling you what to believe or what actually happened, it @CAPS1 just a story full of conspiracy theories.  You can still believe what you want and read this book.  A movie that could be considered offensive just by the title @CAPS1 @CAPS6 @CAPS7 Can't @CAPS8.  Many people hear this title and @MONTH1 not want to watch it, thinking that it will discriminant against @CAPS6 people, but instead it @CAPS1 a very good movie about a group of people that play basketball.  Many things have offensive language but that doesn't mean we can't act like adults, read these books, and realize that they are just stories.  They are not telling you what to believe and what not to believe.     In our country today, we have many different ethnic groups, and many people think differently about things.  In our society we are given the right to have our own opinion about things, and we are able to like what ever we want.  Even though literary might be offensive, some people like reading books like this.  If I look in the library, I could find a book with offensive material, but the book could still be a very good book.  Even though it @CAPS1 disrcimanting against me, I could still love the book.  There @CAPS1 always controversy in our society, and almost everyone loves it.  Why get rid of these books when people are still enjoying them everyday.     Like Katherine Paterson said, if she has the right to take a book off of the shelf, then so does everyone else.  If we let everybody take books off the shelves, then there will be none left.  We cannot control everything that people do.  Taking offensive books out of the library will not stop people from reading them, but this will decline the library usage, and people will slowly stop reading.  If they don't like the books at the library, then they won't have problem with not reading at all.  I think that censorship in our libraries would be a @CAPS2 idea, and I think we should definitely not take out all the offensive material in the libraries	4	4		4	3	3	3																		
3239	2	I strongly believe that books with offensive things should be pulled out the library. It not okay for you too say one thing and something your child found in the library say it okay. what if you were talking to your kids about not smoke and how it bad for them and could potentially kill them, would you like you child to say that i can smoke because all this character in the book are smoking? No that not right it just pure wrong. They shouldn't allow those kinds of books, music, movies, or magazine in the library.     In high school we were told by our parents that we should not smoke do drugs or anything like that. Sometimes it might be hard to believe the things your parents talked to you about and how harmful they are to you and your body and would lead you to a trouble life down the road. Movie we watch today talk about doing drugs and how cool they are and how they had fun driving a stolen car. it wrong to talk about them that way because it get teens to think it okay for them to do it and nothing bad is going to happen. The media does a bad job of showing teens it not right to do the things they see on tv. The library set a bad example by allowing those kinds of books to sit on the shelves and think it okay for people to read them and not take it offensive.      I was reading a book that was talking about how they think it okay to act rascist aganist other people and say mean thing and call them bad name. I really took that offensive because i wouldnt like someone calling me name and saying bad things about me because they think it okay to say things like that and act that way. If books say all those things and the readers actually believe them, then we might have a problem in our hands because some people would take offensive to it and cause a big issue over a small book and some readers might think its okay and cause even a big issue between people who take it offensive and people who dont take it offensive.     There are those people out there who think that it okay for those kind of books to be in the library and other people who think it wrong and offensive. My personal view is that i think it wrong to have those kind of books at the library. We tell people how it wrong to do bad things and how we hate certain things that are offensive to us, but it say that in the book that it alright for those thing to be happening or it right to use those foul language. I just think it personal wrong to say those kind of things in movies. music, books,or magazines are okay to be in the library yet alone in the people it self.	4	4		4	4	4	4																		
